setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,depth,seed,n_params
d=12 s=1,Age decile 8,354,-0.0216450216450216,-0.00695006779897,-0.0417600703066184,-0.0146949538460515,0.0201150486615968,False,True,True,,12,1,11873
d=12 s=1,Age decile 9,325,-0.0771864301276066,-0.0148650428592224,0.044820639612296,-0.0623213872683841,-0.1220070697399026,True,False,True,,12,1,11873
d=12 s=1,HR quartile 0,877,0.0371049136786188,0.1177816007360774,-0.0285491593122659,-0.0806766870574585,0.0656540729908848,True,True,True,,12,1,11873
d=12 s=1,HR quartile 1,917,-0.0169849537037037,-0.0040298414175359,0.0088155742905362,-0.0129551122861677,-0.02580052799424,True,False,True,,12,1,11873
d=12 s=1,HR quartile 2,816,0.034861311019492,0.0463559679182351,0.0362133636569478,-0.011494656898743,-0.0013520526374557,False,False,False,,12,1,11873
d=12 s=1,HR quartile 3,819,-0.0232600311906863,0.041951488317596,-0.0169550425970269,-0.0652115195082823,-0.0063049885936593,True,False,True,,12,1,11873
d=12 s=1,MAP quartile 0,877,-0.0141240285818599,-0.0106222773854595,-0.0012649620475427,-0.0035017511964003,-0.0128590665343171,False,False,False,,12,1,11873
d=12 s=1,MAP quartile 1,840,0.02392179413456,0.029848610310631,0.0050872183879396,-0.0059268161760709,0.0188345757466204,False,True,True,,12,1,11873
d=12 s=1,MAP quartile 2,866,0.0104058609958506,0.0611417551554897,-0.0093469432052876,-0.050735894159639,0.0197528042011382,True,True,True,,12,1,11873
d=12 s=1,MAP quartile 3,846,0.0090927756430939,0.0548304139166586,-0.0150395775056079,-0.0457376382735647,0.0241323531487018,True,True,True,,12,1,11873
d=12 s=1,Temp quartile 0,902,0.0068727157158747,0.0535881150496269,0.1131995628631859,-0.0467153993337521,-0.1063268471473111,False,False,False,,12,1,11873
d=12 s=1,Temp quartile 1,864,0.0305627470437901,0.0684378652532186,0.0771144976274731,-0.0378751182094284,-0.0465517505836829,False,False,False,,12,1,11873
d=12 s=1,Temp quartile 2,838,-0.0036346905912123,0.0419580760052299,0.0275714195886873,-0.0455927665964423,-0.0312061101798996,False,False,False,,12,1,11873
d=12 s=1,Temp quartile 3,825,-0.0023612750885478,0.050001675198682,-0.0236984113495601,-0.0523629502872298,0.0213371362610123,True,True,True,,12,1,11873
d=12 s=1,Urine quartile 0,859,-0.0313289760348584,0.0020330071229174,0.1017834317129261,-0.0333619831577758,-0.1331124077477845,False,False,False,,12,1,11873
d=12 s=1,Urine quartile 1,913,-0.0210526315789473,0.0078699756903198,-0.0258974680028932,-0.0289226072692671,0.0048448364239459,True,True,True,,12,1,11873
d=12 s=1,Urine quartile 2,802,0.0149901230333403,0.0440989323150534,0.0102394113946412,-0.0291088092817131,0.004750711638699,False,True,True,,12,1,11873
d=12 s=1,Urine quartile 3,855,0.0601118199903958,0.0132373934464069,-0.0071141154731925,0.0468744265439888,0.0672259354635883,True,False,True,,12,1,11873
d=12 s=1,SAPS quartile 0,1025,0.0026756349262149,0.0277486492080873,0.0040523840559331,-0.0250730142818723,-0.0013767491297182,False,False,False,,12,1,11873
d=12 s=1,SAPS quartile 1,946,0.0452124666297511,-0.0008129376864394,-0.016308921349928,0.0460254043161906,0.0615213879796791,False,False,False,,12,1,11873
d=12 s=1,SAPS quartile 2,660,0.0015384615384615,0.0608097183053722,0.0986185305480205,-0.0592712567669106,-0.097080069009559,False,False,False,,12,1,11873
d=12 s=1,SAPS quartile 3,798,-0.0389986891196934,0.0605458846560225,0.1386710559316499,-0.0995445737757159,-0.1776697450513433,False,False,False,,12,1,11873
d=12 s=1,HR > 100,945,-0.0351262896411669,0.05128056903696,0.0629299407919706,-0.086406858678127,-0.0980562304331376,False,False,False,,12,1,11873
d=12 s=1,MAP < 65,697,-0.0279136809159047,0.026873598557532,0.0009946567992873,-0.0547872794734368,-0.0289083377151921,False,False,False,,12,1,11873
d=12 s=1,Temp > 38C,267,-0.0430204913392958,0.0711354925115872,0.0283708446368473,-0.114155983850883,-0.0713913359761431,False,False,False,,12,1,11873
d=12 s=1,Urine > 1000,210,0.0458952811893988,0.0753948399810191,-0.0239295333448631,-0.0294995587916203,0.0698248145342619,True,True,True,,12,1,11873
d=12 s=1,Random 50% #1,1714,0.0148182289884191,-0.0004741286521704,0.0701348493527616,0.0152923576405896,-0.0553166203643424,True,True,True,,12,1,11873
d=12 s=1,Random 50% #2,1714,0.0038708396744524,0.0265773274574207,0.0400518762006056,-0.0227064877829683,-0.0361810365261531,False,False,False,,12,1,11873
d=12 s=1,Random 50% #3,1714,0.0221853388658367,0.0268959625902991,0.0152131860927988,-0.0047106237244623,0.0069721527730379,False,True,True,,12,1,11873
d=12 s=1,Random 50% #4,1714,0.0209444740819774,0.0834160534133334,0.0133918682749146,-0.062471579331356,0.0075526058070627,False,True,True,,12,1,11873
d=12 s=1,Random 50% #5,1714,0.025145147627017,0.0244276547178134,0.0394651474823348,0.0007174929092035,-0.0143199998553177,False,True,True,,12,1,11873
d=12 s=1,Random 50% #6,1714,-0.0032358828377694,0.0042324218878862,0.0320217781913875,-0.0074683047256557,-0.035257661029157,False,False,False,,12,1,11873
d=12 s=1,Random 50% #7,1714,0.0203886964648963,0.0436611374904062,-0.0103518535873455,-0.0232724410255098,0.0307405500522419,True,True,True,,12,1,11873
d=12 s=1,Random 50% #8,1714,-0.0080211409064465,0.0459423968277691,0.1139161722243337,-0.0539635377342156,-0.1219373131307803,False,False,False,,12,1,11873
d=12 s=1,Random 50% #9,1714,-0.0018808498325041,0.0422566566749245,-0.0191517673645824,-0.0441375065074287,0.0172709175320782,True,True,True,,12,1,11873
d=12 s=1,Random 50% #10,1714,0.0032849222618878,0.0300009350697803,0.0051311581106638,-0.0267160128078924,-0.001846235848776,False,False,False,,12,1,11873
d=12 s=1,Random 50% #11,1714,0.0064028840624585,0.0420966661685415,-0.0070491156833918,-0.035693782106083,0.0134519997458504,True,True,True,,12,1,11873
d=12 s=1,Random 50% #12,1714,-0.0033234372422892,0.0294160808953617,0.0239374543894821,-0.032739518137651,-0.0272608916317714,False,False,False,,12,1,11873
d=12 s=1,Random 50% #13,1714,0.0032517955657333,0.0477082236223658,0.0264208028409081,-0.0444564280566325,-0.0231690072751748,False,False,False,,12,1,11873
d=12 s=1,Random 50% #14,1714,0.0062157191184681,0.0380674875136599,0.0843234023341246,-0.0318517683951918,-0.0781076832156565,False,False,False,,12,1,11873
d=12 s=1,Random 50% #15,1714,0.0026854501430772,0.0889134442098095,0.0952745148594429,-0.0862279940667322,-0.0925890647163657,False,False,False,,12,1,11873
d=12 s=1,Random 50% #16,1714,0.0188052608311229,0.0583415258325152,0.0388631348772489,-0.0395362650013922,-0.020057874046126,False,False,False,,12,1,11873
d=12 s=1,Random 50% #17,1714,0.0073507410721795,0.0132282683077218,0.002690496580235,-0.0058775272355422,0.0046602444919444,False,True,True,,12,1,11873
d=12 s=1,Random 50% #18,1714,0.0251803786741562,-0.0028335382603742,0.0699552698438062,0.0280139169345304,-0.04477489116965,True,True,True,,12,1,11873
d=12 s=1,Random 50% #19,1714,0.0087463233253787,-0.0255811312142421,0.0681515856590797,0.0343274545396209,-0.0594052623337009,True,True,True,,12,1,11873
d=12 s=1,Random 50% #20,1714,0.0239488541873964,0.0255193436252604,0.0883542663117229,-0.001570489437864,-0.0644054121243265,False,False,False,,12,1,11873
d=12 s=1,Random 50% #21,1714,0.0016605879752431,0.0337627683831225,0.0995603450625808,-0.0321021804078793,-0.0978997570873376,False,False,False,,12,1,11873
d=12 s=1,Random 50% #22,1714,0.0178287222426975,0.0171183888732966,-0.0100618676295709,0.0007103333694008,0.0278905898722684,True,False,True,,12,1,11873
d=12 s=1,Random 50% #23,1714,-0.0051929851771431,-0.0019730667515981,0.0091926104313797,-0.003219918425545,-0.0143855956085228,True,False,True,,12,1,11873
d=12 s=1,Random 50% #24,1714,0.0201698382197979,0.0123045151487674,0.0444104462392852,0.0078653230710305,-0.0242406080194872,False,True,True,,12,1,11873
d=12 s=1,Random 50% #25,1714,0.0024135223603308,-0.0245179422245837,0.0225053826381674,0.0269314645849145,-0.0200918602778366,True,True,True,,12,1,11873
d=12 s=1,Random 50% #26,1714,-0.0063986093578627,-0.0285881402386763,0.053561737576592,0.0221895308808136,-0.0599603469344547,True,True,True,,12,1,11873
d=12 s=1,Random 50% #27,1714,-0.0048317683881064,0.1011476043068859,-0.0409700105317973,-0.1059793726949923,0.0361382421436909,True,True,True,,12,1,11873
d=12 s=1,Random 50% #28,1714,0.0098094573797898,0.0290313102516032,0.0367203410367582,-0.0192218528718133,-0.0269108836569683,False,False,False,,12,1,11873
d=12 s=1,Random 50% #29,1714,0.0125552608311229,0.0595740180867991,0.0114147701244469,-0.0470187572556762,0.0011404907066759,False,True,True,,12,1,11873
d=12 s=1,Random 50% #30,1714,0.0022139615866539,0.058391714215278,0.012714814323246,-0.056177752628624,-0.0105008527365921,False,False,False,,12,1,11873
d=12 s=1,Random 50% #31,1714,0.0081502190717898,0.0243024880465165,0.1230300177394149,-0.0161522689747266,-0.1148797986676251,False,False,False,,12,1,11873
d=12 s=1,Random 50% #32,1714,-0.0092920029904661,0.0474156780500481,0.0356488024725662,-0.0567076810405143,-0.0449408054630324,False,False,False,,12,1,11873
d=12 s=1,Random 50% #33,1714,-0.002514181228832,0.0042596086792601,0.0872479229719003,-0.0067737899080921,-0.0897621042007323,False,False,False,,12,1,11873
d=12 s=1,Random 50% #34,1714,0.0070180513371488,-0.0319851256886341,-0.0324709033548381,0.0390031770257829,0.0394889546919869,False,False,False,,12,1,11873
d=12 s=1,Random 50% #35,1714,0.0093248828878478,0.009257940926146,0.028995028803726,6.69419617018302e-05,-0.0196701459158782,False,True,True,,12,1,11873
d=12 s=1,Random 50% #36,1714,0.016912667846362,-0.0331665609508884,0.035935415079197,0.0500792287972504,-0.019022747232835,True,True,True,,12,1,11873
d=12 s=1,Random 50% #37,1714,0.0036653828805384,0.0468532544622963,0.0093467323224578,-0.0431878715817578,-0.0056813494419193,False,False,False,,12,1,11873
d=12 s=1,Random 50% #38,1714,0.0021576191788371,0.0227337718526444,-0.0060396048964263,-0.0205761526738073,0.0081972240752635,True,True,True,,12,1,11873
d=12 s=1,Random 50% #39,1714,0.0170086158804934,0.0432852081668153,0.0302680619702248,-0.0262765922863218,-0.0132594460897314,False,False,False,,12,1,11873
d=12 s=1,Random 50% #40,1714,0.018520937100027,-0.0031820288524615,0.0199429297925496,0.0217029659524886,-0.0014219926925226,True,True,True,,12,1,11873
d=12 s=1,Random 50% #41,1714,0.0027199322354597,0.0235830281448357,-0.0143448006896708,-0.020863095909376,0.0170647329251305,True,True,True,,12,1,11873
d=12 s=1,Random 50% #42,1714,0.0178900300253214,0.0247345873537858,0.0117438064140803,-0.0068445573284644,0.006146223611241,False,True,True,,12,1,11873
d=12 s=1,Random 50% #43,1714,0.0169958506224066,-0.0205804864167519,0.0398520823530048,0.0375763370391585,-0.0228562317305981,True,True,True,,12,1,11873
d=12 s=1,Random 50% #44,1714,-0.0080414937759336,-0.0004709878679768,0.0312509544442889,-0.0075705059079567,-0.0392924482202225,True,False,True,,12,1,11873
d=12 s=1,Random 50% #45,1714,-0.0006684003732017,0.0351086843258838,-0.0321612491770434,-0.0357770846990855,0.0314928488038417,True,True,True,,12,1,11873
d=12 s=1,Random 50% #46,1714,-0.0127567411871579,-0.0003110761461193,-0.006073524181919,-0.0124456650410386,-0.0066832170052389,False,False,False,,12,1,11873
d=12 s=1,Random 50% #47,1714,-0.0023071888899981,0.0436185848248117,0.0555323241070611,-0.0459257737148098,-0.0578395129970593,False,False,False,,12,1,11873
d=12 s=1,Random 50% #48,1714,0.0007707867678387,0.0362606616071662,0.0483071815494164,-0.0354898748393275,-0.0475363947815776,False,False,False,,12,1,11873
d=12 s=1,Random 50% #49,1714,-0.0052585890287469,0.0336260365681806,0.0018068695553947,-0.0388846255969275,-0.0070654585841417,False,False,False,,12,1,11873
d=12 s=1,Random 50% #50,1714,-0.009935439192208,-0.0185628638376822,0.0122930298566323,0.0086274246454742,-0.0222284690488404,True,True,True,,12,1,11873
d=12 s=1,Random 30% #1,1028,0.0177032019704433,0.0387956160789731,0.0162680709125218,-0.0210924141085298,0.0014351310579214,False,True,True,,12,1,11873
d=12 s=1,Random 30% #2,1028,-0.0188812287552644,0.0050609404104132,-0.0002203662987229,-0.0239421691656776,-0.0186608624565415,True,False,True,,12,1,11873
d=12 s=1,Random 30% #3,1028,-0.0136963318843895,0.056174253355303,-0.0357557930114744,-0.0698705852396926,0.0220594611270848,True,True,True,,12,1,11873
d=12 s=1,Random 30% #4,1028,0.012612065619632,0.0674875985253619,0.0300934594153063,-0.0548755329057299,-0.0174813937956743,False,False,False,,12,1,11873
d=12 s=1,Random 30% #5,1028,0.012955140579904,0.0156119179911516,0.0532652889365292,-0.0026567774112476,-0.0403101483566251,False,False,False,,12,1,11873
d=12 s=1,Random 30% #6,1028,0.011061887501678,0.0378740775188916,-0.0190128610675005,-0.0268121900172135,0.0300747485691786,True,True,True,,12,1,11873
d=12 s=1,Random 30% #7,1028,-0.0019795447047178,0.0338116530113882,0.0331676489337705,-0.0357911977161061,-0.0351471936384884,False,False,False,,12,1,11873
d=12 s=1,Random 30% #8,1028,-0.0013757582957458,-0.0137729701588665,0.1768222834809959,0.0123972118631206,-0.1781980417767417,True,True,True,,12,1,11873
d=12 s=1,Random 30% #9,1028,0.0167924069116573,0.0562391948783254,0.0117138235723992,-0.0394467879666681,0.005078583339258,False,True,True,,12,1,11873
d=12 s=1,Random 30% #10,1028,0.0218614718614718,0.032927725585724,-0.0186966803539286,-0.0110662537242521,0.0405581522154005,True,True,True,,12,1,11873
d=12 s=1,Random 30% #11,1028,0.0036992125742528,0.0613852568440611,0.0273117012707325,-0.0576860442698083,-0.0236124886964796,False,False,False,,12,1,11873
d=12 s=1,Random 30% #12,1028,-0.0176439165409753,0.0564534155333697,0.0073769819711125,-0.0740973320743451,-0.0250208985120878,False,False,False,,12,1,11873
d=12 s=1,Random 30% #13,1028,0.0061871080085679,0.016324295888443,0.0520062129728866,-0.010137187879875,-0.0458191049643186,False,False,False,,12,1,11873
d=12 s=1,Random 30% #14,1028,-0.0024039572835282,0.044506346669572,0.0285606453611132,-0.0469103039531003,-0.0309646026446415,False,False,False,,12,1,11873
d=12 s=1,Random 30% #15,1028,-0.0014797507788162,0.0388831071394022,0.0446514250729183,-0.0403628579182184,-0.0461311758517345,False,False,False,,12,1,11873
d=12 s=1,Random 30% #16,1028,0.006823838043474,0.021761957951737,0.0112920490737726,-0.0149381199082629,-0.0044682110302986,False,False,False,,12,1,11873
d=12 s=1,Random 30% #17,1028,0.0030261642698374,0.0436674420792272,-0.0192869183858044,-0.0406412778093897,0.0223130826556419,True,True,True,,12,1,11873
d=12 s=1,Random 30% #18,1028,0.008237689744539,0.0652486655937536,0.033205708776911,-0.0570109758492146,-0.024968019032372,False,False,False,,12,1,11873
d=12 s=1,Random 30% #19,1028,0.0066883064376393,0.0473103228727614,-0.0299230922916916,-0.040622016435122,0.0366113987293309,True,True,True,,12,1,11873
d=12 s=1,Random 30% #20,1028,-0.0099963316214233,0.0474818496493883,-0.0233415967759412,-0.0574781812708116,0.0133452651545179,True,True,True,,12,1,11873
d=12 s=1,Random 30% #21,1028,0.002277451699682,0.0775230292784227,-0.014232831107904,-0.0752455775787406,0.0165102828075861,True,True,True,,12,1,11873
d=12 s=1,Random 30% #22,1028,0.0271739130434782,0.0309312593238816,0.0084019758828963,-0.0037573462804033,0.0187719371605818,False,True,True,,12,1,11873
d=12 s=1,Random 30% #23,1028,0.0053719593676173,0.0745931200658243,-0.0247535400475958,-0.0692211606982069,0.0301254994152132,True,True,True,,12,1,11873
d=12 s=1,Random 30% #24,1028,0.0374355138753044,0.0643684934091997,-0.0263485264683031,-0.0269329795338953,0.0637840403436076,True,True,True,,12,1,11873
d=12 s=1,Random 30% #25,1028,0.0207335170659317,0.0799298930466003,0.0027513854431945,-0.0591963759806685,0.0179821316227372,False,True,True,,12,1,11873
d=12 s=1,Random 30% #26,1028,0.000322640117994,0.0018528685016568,0.0424942617466053,-0.0015302283836627,-0.0421716216286112,False,False,False,,12,1,11873
d=12 s=1,Random 30% #27,1028,-0.0133699862551543,0.0090441368079332,-0.0303099018469413,-0.0224141230630875,0.016939915591787,True,True,True,,12,1,11873
d=12 s=1,Random 30% #28,1028,0.0048546691403834,0.0590673058012624,0.1577605298234305,-0.054212636660879,-0.1529058606830471,False,False,False,,12,1,11873
d=12 s=1,Random 30% #29,1028,0.0132264436461088,0.062600253186362,-0.0120427469576724,-0.0493738095402531,0.0252691906037813,True,True,True,,12,1,11873
d=12 s=1,Random 30% #30,1028,0.0073191060456281,-0.0521365045139284,0.045952982847,0.0594556105595565,-0.0386338768013719,True,True,True,,12,1,11873
d=12 s=1,Random 30% #31,1028,0.0186572318838355,0.0743939123316365,0.0302351090255467,-0.055736680447801,-0.0115778771417112,False,False,False,,12,1,11873
d=12 s=1,Random 30% #32,1028,0.0146773132638857,0.0727882383352848,0.0284513478487664,-0.058110925071399,-0.0137740345848806,False,False,False,,12,1,11873
d=12 s=1,Random 30% #33,1028,0.0107989019115876,0.0863769343180117,-0.0429524914225545,-0.0755780324064241,0.0537513933341421,True,True,True,,12,1,11873
d=12 s=1,Random 30% #34,1028,0.0036708111308466,0.0921745155291546,-0.0329750138466849,-0.0885037043983079,0.0366458249775316,True,True,True,,12,1,11873
d=12 s=1,Random 30% #35,1028,-0.0021279853031231,-0.0618033725824297,0.0021384970717079,0.0596753872793066,-0.004266482374831,True,True,True,,12,1,11873
d=12 s=1,Random 30% #36,1028,-0.0048226599270606,0.0428271487916516,0.0604226319031563,-0.0476498087187123,-0.0652452918302169,False,False,False,,12,1,11873
d=12 s=1,Random 30% #37,1028,-0.0037446257685728,0.0718789448041238,0.1041964861329073,-0.0756235705726967,-0.1079411119014802,False,False,False,,12,1,11873
d=12 s=1,Random 30% #38,1028,0.0108722741433021,0.0521616637114845,-0.0625033034132208,-0.0412893895681823,0.0733755775565229,True,True,True,,12,1,11873
d=12 s=1,Random 30% #39,1028,0.0380230468256006,0.0363765807942598,0.1183587598475874,0.0016464660313408,-0.0803357130219868,False,True,True,,12,1,11873
d=12 s=1,Random 30% #40,1028,-0.0156995008383602,0.0769252122841586,-0.0319048056187457,-0.0926247131225189,0.0162053047803855,True,True,True,,12,1,11873
d=12 s=1,Random 30% #41,1028,0.0003191021554961,0.0272055370984864,0.006216837477717,-0.0268864349429903,-0.0058977353222209,False,False,False,,12,1,11873
d=12 s=1,Random 30% #42,1028,0.0039796984507742,-0.0181989932813393,0.0309719311407528,0.0221786917321135,-0.0269922326899786,True,True,True,,12,1,11873
d=12 s=1,Random 30% #43,1028,0.0320665445665445,0.0326337508022948,0.0273604938601768,-0.0005672062357503,0.0047060507063676,False,True,True,,12,1,11873
d=12 s=1,Random 30% #44,1028,0.014617494198646,0.0094752071763058,0.0607689694910464,0.0051422870223401,-0.0461514752924004,False,True,True,,12,1,11873
d=12 s=1,Random 30% #45,1028,-0.010677190889205,0.026397215121255,0.1101280632078977,-0.03707440601046,-0.1208052540971027,False,False,False,,12,1,11873
d=12 s=1,Random 30% #46,1028,-0.0211341559464426,0.034071095506447,-0.0151470482112261,-0.0552052514528896,-0.0059871077352164,True,False,True,,12,1,11873
d=12 s=1,Random 30% #47,1028,0.0021068472535741,0.0954171289602299,-0.0245195285271316,-0.0933102817066558,0.0266263757807057,True,True,True,,12,1,11873
d=12 s=1,Random 30% #48,1028,0.0099373113536103,0.054754638174549,0.073382066611288,-0.0448173268209386,-0.0634447552576776,False,False,False,,12,1,11873
d=12 s=1,Random 30% #49,1028,-0.0033935788911766,0.0319033365692692,0.1035192330376869,-0.0352969154604459,-0.1069128119288636,False,False,False,,12,1,11873
d=12 s=1,Random 30% #50,1028,-0.0149638584774062,0.0192648558507396,0.0858591527650281,-0.0342287143281459,-0.1008230112424344,False,False,False,,12,1,11873
d=12 s=2,All Patients,3429,0.0078818040435458,-0.0040077138790109,0.0382765821827908,0.0118895179225568,-0.0303947781392449,True,True,True,,12,2,11873
d=12 s=2,ICUType 1.0,490,0.0294939989088925,0.086830220313474,-0.0153167064979445,-0.0573362214045815,0.044810705406837,True,True,True,,12,2,11873
d=12 s=2,ICUType 2.0,643,-0.000975689080413,0.0242234302352499,-0.0052914705084813,-0.025199119315663,0.0043157814280683,True,True,True,,12,2,11873
d=12 s=2,ICUType 3.0,1357,-0.0217764843549488,-0.0008194864468926,-0.0172543563610582,-0.0209569979080562,-0.0045221279938905,False,False,False,,12,2,11873
d=12 s=2,ICUType 4.0,939,0.0202084035501629,0.0387746004977279,-0.0409356337505664,-0.018566196947565,0.0611440373007293,True,True,True,,12,2,11873
d=12 s=2,Age decile 0,374,0.046026807780653,0.0339779963592132,-0.0091497664671959,0.0120488114214398,0.055176574247849,True,False,True,,12,2,11873
d=12 s=2,Age decile 1,344,0.0273634472301562,0.0332809423290394,-0.0463373241521462,-0.0059174950988831,0.0737007713823024,True,True,True,,12,2,11873
d=12 s=2,Age decile 2,347,0.0042864169770219,0.013358802760137,0.0840134523029664,-0.009072385783115,-0.0797270353259444,False,False,False,,12,2,11873
d=12 s=2,Age decile 3,325,0.0096292729898892,0.0380324810609415,-0.0534918529247211,-0.0284032080710523,0.0631211259146104,True,True,True,,12,2,11873
d=12 s=2,Age decile 4,372,-0.0152359717577108,0.0613923714093521,-0.0375006075808971,-0.076628343167063,0.0222646358231862,True,True,True,,12,2,11873
d=12 s=2,Age decile 5,344,-0.0250497851378262,-0.0282622602448791,0.0347203380441976,0.0032124751070528,-0.0597701231820239,True,True,True,,12,2,11873
d=12 s=2,Age decile 6,397,-0.0004719207173194,0.0543089706566448,-0.0359517971340872,-0.0547808913739643,0.0354798764167677,True,True,True,,12,2,11873
d=12 s=2,Age decile 7,247,0.0173747705218987,0.012271680064895,-0.0033221233137299,0.0051030904570037,0.0206968938356287,True,False,True,,12,2,11873
d=12 s=2,Age decile 8,354,-0.0216450216450216,0.0410039370168491,-0.0928753460120023,-0.0626489586618708,0.0712303243669806,True,True,True,,12,2,11873
d=12 s=2,Age decile 9,325,-0.0771864301276066,0.0331060862200466,0.0004959843297507,-0.1102925163476532,-0.0776824144573573,False,False,False,,12,2,11873
d=12 s=2,HR quartile 0,877,0.0371049136786188,0.0576521808366496,0.0164214915030404,-0.0205472671580307,0.0206834221755783,False,True,True,,12,2,11873
d=12 s=2,HR quartile 1,917,-0.0169849537037037,0.0121873264150075,0.0516901517119244,-0.0291722801187112,-0.0686751054156281,False,False,False,,12,2,11873
d=12 s=2,HR quartile 2,816,0.034861311019492,0.0585877289495522,-0.0231400501775435,-0.0237264179300601,0.0580013611970355,True,True,True,,12,2,11873
d=12 s=2,HR quartile 3,819,-0.0232600311906863,-0.014971500072234,-0.0106313870170049,-0.0082885311184522,-0.0126286441736813,False,False,False,,12,2,11873
d=12 s=2,MAP quartile 0,877,-0.0141240285818599,0.0546269999860114,0.0535820921864654,-0.0687510285678713,-0.0677061207683253,False,False,False,,12,2,11873
d=12 s=2,MAP quartile 1,840,0.02392179413456,0.0491134572863023,-0.0062992356231975,-0.0251916631517422,0.0302210297577576,True,True,True,,12,2,11873
d=12 s=2,MAP quartile 2,866,0.0104058609958506,0.0222578938114154,-0.0286591361761862,-0.0118520328155648,0.0390649971720368,True,True,True,,12,2,11873
d=12 s=2,MAP quartile 3,846,0.0090927756430939,0.0608042051571347,-0.0026151442945357,-0.0517114295140408,0.0117079199376296,True,True,True,,12,2,11873
d=12 s=2,Temp quartile 0,902,0.0068727157158747,0.0554347904347126,-0.0224063813296082,-0.0485620747188378,0.029279097045483,True,True,True,,12,2,11873
d=12 s=2,Temp quartile 1,864,0.0305627470437901,-0.2990481636088622,-0.03348905325348,0.3296109106526523,0.0640518002972702,False,False,False,,12,2,11873
d=12 s=2,Temp quartile 2,838,-0.0036346905912123,0.0434694540229757,0.0018664567647886,-0.047104144614188,-0.005501147356001,False,False,False,,12,2,11873
d=12 s=2,Temp quartile 3,825,-0.0023612750885478,0.0401273726561019,-0.0121299776173358,-0.0424886477446497,0.009768702528788,True,True,True,,12,2,11873
d=12 s=2,Urine quartile 0,859,-0.0313289760348584,0.0553199710827225,-0.0302280537047689,-0.0866489471175809,-0.0011009223300894,True,False,True,,12,2,11873
d=12 s=2,Urine quartile 1,913,-0.0210526315789473,0.0189124249893243,-0.0763607525709305,-0.0399650565682717,0.0553081209919832,True,True,True,,12,2,11873
d=12 s=2,Urine quartile 2,802,0.0149901230333403,0.0381215413403601,-0.0206375841848501,-0.0231314183070198,0.0356277072181904,True,True,True,,12,2,11873
d=12 s=2,Urine quartile 3,855,0.0601118199903958,0.0524409727036922,0.020506223325201,0.0076708472867035,0.0396055966651948,False,False,False,,12,2,11873
d=12 s=2,SAPS quartile 0,1025,0.0026756349262149,0.0109848463525089,-0.0154166362950865,-0.0083092114262939,0.0180922712213015,True,True,True,,12,2,11873
d=12 s=2,SAPS quartile 1,946,0.0452124666297511,0.0473937432692121,-0.0239945556291106,-0.0021812766394609,0.0692070222588618,True,True,True,,12,2,11873
d=12 s=2,SAPS quartile 2,660,0.0015384615384615,0.0019654011003852,-0.0121566404155438,-0.0004269395619237,0.0136951019540053,True,True,True,,12,2,11873
d=12 s=2,SAPS quartile 3,798,-0.0389986891196934,0.0210029174633382,0.0133930856030848,-0.0600016065830317,-0.0523917747227782,False,False,False,,12,2,11873
d=12 s=2,HR > 100,945,-0.0351262896411669,0.0140718639288694,-0.0646414976937228,-0.0491981535700364,0.0295152080525558,True,True,True,,12,2,11873
d=12 s=2,MAP < 65,697,-0.0279136809159047,0.027027719673717,0.0530894178936266,-0.0549414005896218,-0.0810030988095314,False,False,False,,12,2,11873
d=12 s=2,Temp > 38C,267,-0.0430204913392958,0.0401232515141354,0.0810288632386067,-0.0831437428534312,-0.1240493545779025,False,False,False,,12,2,11873
d=12 s=2,Urine > 1000,210,0.0458952811893988,0.0791780417116098,-0.0419191415230643,-0.033282760522211,0.0878144227124632,True,True,True,,12,2,11873
d=12 s=2,Random 50% #1,1714,0.0148182289884191,0.0229614277608663,0.0027628968035461,-0.0081431987724471,0.012055332184873,False,True,True,,12,2,11873
d=12 s=2,Random 50% #2,1714,0.0038708396744524,-0.0071886064021119,0.0489851404143524,0.0110594460765644,-0.0451143007399,True,True,True,,12,2,11873
d=12 s=2,Random 50% #3,1714,0.0221853388658367,0.0116324845641841,0.0315896164846272,0.0105528543016526,-0.0094042776187904,False,True,True,,12,2,11873
d=12 s=2,Random 50% #4,1714,0.0209444740819774,0.0567487570578655,0.0013939176262198,-0.0358042829758881,0.0195505564557575,False,True,True,,12,2,11873
d=12 s=2,Random 50% #5,1714,0.025145147627017,-0.0086170958403366,-0.0162625348915656,0.0337622434673537,0.0414076825185827,False,False,False,,12,2,11873
d=12 s=2,Random 50% #6,1714,-0.0032358828377694,0.006517170696182,0.1211974001611362,-0.0097530535339515,-0.1244332829989057,False,False,False,,12,2,11873
d=12 s=2,Random 50% #7,1714,0.0203886964648963,0.0555590734627339,0.0781652905212243,-0.0351703769978376,-0.057776594056328,False,False,False,,12,2,11873
d=12 s=2,Random 50% #8,1714,-0.0080211409064465,0.0546321555052273,0.0088903472835883,-0.0626532964116739,-0.0169114881900348,False,False,False,,12,2,11873
d=12 s=2,Random 50% #9,1714,-0.0018808498325041,-0.0412256778751917,0.0343599756019593,0.0393448280426875,-0.0362408254344635,True,True,True,,12,2,11873
d=12 s=2,Random 50% #10,1714,0.0032849222618878,0.0573788094343095,-0.0194418953330338,-0.0540938871724217,0.0227268175949216,True,True,True,,12,2,11873
