setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,arch,n_params
32-16-8-4,Random 30% #34,1028,0.0036708111308466,0.0475076949016436,0.014593978733766,-0.0438368837707969,-0.0109231676029193,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #35,1028,-0.0021279853031231,0.0137386493799019,0.0062104156922478,-0.015866634683025,-0.008338400995371,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #36,1028,-0.0048226599270606,0.0324276279003215,-0.0107498288191779,-0.0372502878273821,0.0059271688921172,True,True,True,,32-16-8-4,929
32-16-8-4,Random 30% #37,1028,-0.0037446257685728,0.0390467613539855,0.0417424949689446,-0.0427913871225584,-0.0454871207375175,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #38,1028,0.0108722741433021,-0.0005404549683726,0.0195428870527773,0.0114127291116748,-0.0086706129094751,True,True,True,,32-16-8-4,929
32-16-8-4,Random 30% #39,1028,0.0380230468256006,0.0348637263501059,0.006128649179878,0.0031593204754946,0.0318943976457225,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #40,1028,-0.0156995008383602,0.035583176166383,0.0253615403420001,-0.0512826770047432,-0.0410610411803603,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #41,1028,0.0003191021554961,0.0417388562880958,0.007944261600068,-0.0414197541325997,-0.0076251594445718,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #42,1028,0.0039796984507742,0.0306009769042563,0.0106438036012156,-0.0266212784534821,-0.0066641051504414,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #43,1028,0.0320665445665445,0.0451652737670988,0.0368107195543474,-0.0130987292005543,-0.0047441749878028,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #44,1028,0.014617494198646,0.0126082222171995,0.007170358845834,0.0020092719814464,0.0074471353528119,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #45,1028,-0.010677190889205,0.0107509920106215,0.0033285539307633,-0.0214281828998265,-0.0140057448199684,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #46,1028,-0.0211341559464426,0.0474498085705321,0.0337451002748421,-0.0685839645169747,-0.0548792562212847,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #47,1028,0.0021068472535741,0.0673278780752473,0.0104334601092793,-0.0652210308216731,-0.0083266128557052,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #48,1028,0.0099373113536103,0.0399344179917371,0.023657229989707,-0.0299971066381267,-0.0137199186360966,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #49,1028,-0.0033935788911766,0.0287662520619427,0.0298605167659213,-0.0321598309531194,-0.033254095657098,False,False,False,,32-16-8-4,929
32-16-8-4,Random 30% #50,1028,-0.0149638584774062,0.0542546467974856,0.019260493719154,-0.0692185052748919,-0.0342243521965603,False,False,False,,32-16-8-4,929
64-32-16-8,All Patients,3429,0.0078818040435458,-0.0330858179098794,0.0323197584945031,0.0409676219534253,-0.0244379544509573,True,True,True,,64-32-16-8,3201
64-32-16-8,ICUType 1.0,490,0.0294939989088925,-0.173865681482008,0.0386403897636459,0.2033596803909005,-0.0091463908547534,True,True,True,,64-32-16-8,3201
64-32-16-8,ICUType 2.0,643,-0.000975689080413,0.0258796106823311,-0.0110728424491674,-0.0268552997627441,0.0100971533687544,True,True,True,,64-32-16-8,3201
64-32-16-8,ICUType 3.0,1357,-0.0217764843549488,-0.0437425903590132,0.0421318980995393,0.0219661060040643,-0.0639083824544881,True,True,True,,64-32-16-8,3201
64-32-16-8,ICUType 4.0,939,0.0202084035501629,-0.0862411254435333,0.0950005534191143,0.1064495289936962,-0.0747921498689514,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 0,374,0.046026807780653,-0.2479686293792458,0.1134457381065183,0.2939954371598988,-0.0674189303258653,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 1,344,0.0273634472301562,-0.2029358042903452,0.0128669002645548,0.2302992515205014,0.0144965469656013,True,False,True,,64-32-16-8,3201
64-32-16-8,Age decile 2,347,0.0042864169770219,-0.2741046975511819,0.1540234037027932,0.2783911145282039,-0.1497369867257712,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 3,325,0.0096292729898892,-0.168140694203361,0.1365343892159172,0.1777699671932502,-0.126905116226028,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 4,372,-0.0152359717577108,0.0247786502831304,0.1000371039862449,-0.0400146220408413,-0.1152730757439558,False,False,False,,64-32-16-8,3201
64-32-16-8,Age decile 5,344,-0.0250497851378262,-0.1987329251517381,0.1131507004872869,0.1736831400139119,-0.1382004856251132,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 6,397,-0.0004719207173194,-0.211703651834508,0.0980839268028911,0.2112317311171885,-0.0985558475202106,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 7,247,0.0173747705218987,-0.1871770421262191,0.2422837937900898,0.2045518126481179,-0.224909023268191,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 8,354,-0.0216450216450216,-0.2033735277373237,0.1995874235045131,0.181728506092302,-0.2212324451495348,True,True,True,,64-32-16-8,3201
64-32-16-8,Age decile 9,325,-0.0771864301276066,-0.2403147992526976,0.0419169938438138,0.163128369125091,-0.1191034239714204,True,True,True,,64-32-16-8,3201
64-32-16-8,HR quartile 0,877,0.0371049136786188,-0.097461480935282,0.0872432480323339,0.1345663946139009,-0.050138334353715,True,True,True,,64-32-16-8,3201
64-32-16-8,HR quartile 1,917,-0.0169849537037037,-0.0771904759228122,-0.0018287149212127,0.0602055222191085,-0.0151562387824909,False,True,True,,64-32-16-8,3201
64-32-16-8,HR quartile 2,816,0.034861311019492,-0.1164263903063153,0.1022196443641596,0.1512877013258074,-0.0673583333446675,True,True,True,,64-32-16-8,3201
64-32-16-8,HR quartile 3,819,-0.0232600311906863,-0.1311374161136566,0.1242828275664905,0.1078773849229703,-0.1475428587571768,True,True,True,,64-32-16-8,3201
64-32-16-8,MAP quartile 0,877,-0.0141240285818599,-0.0719192591279619,0.1123871185235652,0.057795230546102,-0.1265111471054252,True,True,True,,64-32-16-8,3201
64-32-16-8,MAP quartile 1,840,0.02392179413456,-0.1165588716315648,0.0760978194029344,0.140480665766125,-0.0521760252683743,True,True,True,,64-32-16-8,3201
64-32-16-8,MAP quartile 2,866,0.0104058609958506,0.0271804946817444,0.0925715664138288,-0.0167746336858938,-0.0821657054179781,False,False,False,,64-32-16-8,3201
64-32-16-8,MAP quartile 3,846,0.0090927756430939,-0.1213865499971132,0.0983695730596663,0.1304793256402072,-0.0892767974165724,True,True,True,,64-32-16-8,3201
64-32-16-8,Temp quartile 0,902,0.0068727157158747,-0.0700789910940836,0.0851224321518207,0.0769517068099584,-0.0782497164359459,True,True,True,,64-32-16-8,3201
64-32-16-8,Temp quartile 1,864,0.0305627470437901,-0.1238029917036544,0.0081869812181692,0.1543657387474446,0.0223757658256209,True,False,True,,64-32-16-8,3201
64-32-16-8,Temp quartile 2,838,-0.0036346905912123,-0.1000305810817143,0.0304603038330705,0.096395890490502,-0.0340949944242829,True,True,True,,64-32-16-8,3201
64-32-16-8,Temp quartile 3,825,-0.0023612750885478,-0.1159830832413342,0.0928370334114903,0.1136218081527864,-0.0951983085000381,True,True,True,,64-32-16-8,3201
64-32-16-8,Urine quartile 0,859,-0.0313289760348584,-0.1229607234227071,0.1135342907148059,0.0916317473878487,-0.1448632667496643,True,True,True,,64-32-16-8,3201
64-32-16-8,Urine quartile 1,913,-0.0210526315789473,-0.0734599681603297,0.1058311594754616,0.0524073365813823,-0.126883791054409,True,True,True,,64-32-16-8,3201
64-32-16-8,Urine quartile 2,802,0.0149901230333403,-0.1045999705936279,0.0921551522650836,0.1195900936269682,-0.0771650292317432,True,True,True,,64-32-16-8,3201
64-32-16-8,Urine quartile 3,855,0.0601118199903958,-0.0950409370731096,-0.0103970612189328,0.1551527570635055,0.0705088812093286,False,False,False,,64-32-16-8,3201
64-32-16-8,SAPS quartile 0,1025,0.0026756349262149,-0.0819287692154923,-0.0142466208355958,0.0846044041417073,0.0169222557618108,False,False,False,,64-32-16-8,3201
64-32-16-8,SAPS quartile 1,946,0.0452124666297511,-0.0732708149513643,-0.0093229455184256,0.1184832815811155,0.0545354121481768,False,False,False,,64-32-16-8,3201
64-32-16-8,SAPS quartile 2,660,0.0015384615384615,-0.1016055520224574,0.1733169143867585,0.1031440135609189,-0.171778452848297,True,True,True,,64-32-16-8,3201
64-32-16-8,SAPS quartile 3,798,-0.0389986891196934,-0.0971589141792557,0.1708954612256029,0.0581602250595622,-0.2098941503452964,True,True,True,,64-32-16-8,3201
64-32-16-8,HR > 100,945,-0.0351262896411669,-0.1337549363783539,0.0799231397945258,0.0986286467371869,-0.1150494294356928,True,True,True,,64-32-16-8,3201
64-32-16-8,MAP < 65,697,-0.0279136809159047,-0.0881195302475481,0.1532283538750778,0.0602058493316433,-0.1811420347909826,True,True,True,,64-32-16-8,3201
64-32-16-8,Temp > 38C,267,-0.0430204913392958,-0.2423339337001523,0.2359123060422777,0.1993134423608565,-0.2789327973815735,True,True,True,,64-32-16-8,3201
64-32-16-8,Urine > 1000,210,0.0458952811893988,-0.2141528368430274,-0.0390761926405856,0.2600481180324263,0.0849714738299845,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #1,1714,0.0148182289884191,0.0302154690650727,-0.0048829952073575,-0.0153972400766535,0.0197012241957767,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #2,1714,0.0038708396744524,-0.0371151188525089,0.0510722927254787,0.0409859585269613,-0.0472014530510262,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #3,1714,0.0221853388658367,0.0324042063910825,0.0469532371422689,-0.0102188675252457,-0.0247678982764321,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #4,1714,0.0209444740819774,-0.0434922651859138,0.0610216929657361,0.0644367392678912,-0.0400772188837587,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #5,1714,0.025145147627017,-0.0591521292773226,0.093142970007205,0.0842972769043397,-0.0679978223801879,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #6,1714,-0.0032358828377694,-0.0732648078800282,-0.0065806408863969,0.0700289250422587,0.0033447580486274,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #7,1714,0.0203886964648963,-0.0598549584397976,0.0522583735273097,0.0802436549046939,-0.0318696770624133,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #8,1714,-0.0080211409064465,-0.0568807956487867,0.0714412509015698,0.0488596547423402,-0.0794623918080164,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #9,1714,-0.0018808498325041,-0.0524017077425842,0.052374709471461,0.05052085791008,-0.0542555593039651,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #10,1714,0.0032849222618878,0.0574308299536297,0.050534168713234,-0.0541459076917418,-0.0472492464513461,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #11,1714,0.0064028840624585,0.024617419526914,0.0592059253349061,-0.0182145354644555,-0.0528030412724476,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #12,1714,-0.0033234372422892,-0.0669394761297277,0.0503844883433337,0.0636160388874385,-0.053707925585623,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #13,1714,0.0032517955657333,-0.0541630530231535,0.0538449626908257,0.0574148485888869,-0.0505931671250924,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #14,1714,0.0062157191184681,0.0181317402659288,0.0486619415998474,-0.0119160211474607,-0.0424462224813792,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #15,1714,0.0026854501430772,-0.0599720223675269,0.0758541208149381,0.0626574725106041,-0.0731686706718609,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #16,1714,0.0188052608311229,-0.052832992090516,0.0510161922462637,0.0716382529216389,-0.0322109314151408,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #17,1714,0.0073507410721795,-0.0691304467070864,0.0892867300106498,0.0764811877792659,-0.0819359889384702,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #18,1714,0.0251803786741562,-0.0561217538613292,0.0534015949221442,0.0813021325354854,-0.028221216247988,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #19,1714,0.0087463233253787,-0.0632556029844214,0.0587805572454209,0.0720019263098001,-0.0500342339200421,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #20,1714,0.0239488541873964,0.0425747797054511,0.0894722738650173,-0.0186259255180547,-0.0655234196776209,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #21,1714,0.0016605879752431,0.0286813863501697,0.0557266571326689,-0.0270207983749266,-0.0540660691574257,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #22,1714,0.0178287222426975,-0.0672139583389928,0.0696213904367529,0.0850426805816903,-0.0517926681940554,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #23,1714,-0.0051929851771431,0.0461363279651489,0.0993570796620015,-0.051329313142292,-0.1045500648391446,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #24,1714,0.0201698382197979,-0.0156674785858828,0.0511748675957929,0.0358373168056807,-0.031005029375995,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #25,1714,0.0024135223603308,0.0487491302009142,0.0613163841269905,-0.0463356078405834,-0.0589028617666597,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #26,1714,-0.0063986093578627,0.0451637003328863,0.0903943674250365,-0.051562309690749,-0.0967929767828993,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #27,1714,-0.0048317683881064,0.0523414248247331,-0.0442660221926441,-0.0571731932128395,0.0394342538045376,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #28,1714,0.0098094573797898,-0.0610144082065637,0.0494987014355904,0.0708238655863536,-0.0396892440558006,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #29,1714,0.0125552608311229,0.0223696871758161,0.0119598854808524,-0.0098144263446932,0.0005953753502704,False,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #30,1714,0.0022139615866539,-0.0644401728595484,0.0140799655669084,0.0666541344462024,-0.0118660039802545,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #31,1714,0.0081502190717898,0.0517507100899612,0.0502230682640475,-0.0436004910181714,-0.0420728491922577,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #32,1714,-0.0092920029904661,0.0242267742936338,0.0490617864464189,-0.0335187772841,-0.0583537894368851,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #33,1714,-0.002514181228832,0.0323240401720432,0.0801949913517058,-0.0348382214008752,-0.0827091725805378,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #34,1714,0.0070180513371488,-0.0450466623509625,0.067271194436256,0.0520647136881114,-0.0602531430991072,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #35,1714,0.0093248828878478,0.0451857298259228,0.0590858248409526,-0.0358608469380749,-0.0497609419531047,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #36,1714,0.016912667846362,-0.0674260318374784,0.0231722054842118,0.0843386996838405,-0.0062595376378498,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #37,1714,0.0036653828805384,-0.0489329361240711,0.0683017001152871,0.0525983190046095,-0.0646363172347486,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #38,1714,0.0021576191788371,-0.0613855105553655,0.0514272846322212,0.0635431297342026,-0.0492696654533841,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #39,1714,0.0170086158804934,-0.0426944125283259,0.039331626838959,0.0597030284088193,-0.0223230109584656,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #40,1714,0.018520937100027,-0.0614596742085549,0.0236807022100362,0.079980611308582,-0.0051597651100091,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #41,1714,0.0027199322354597,-0.0457993545037678,-0.0053056661323241,0.0485192867392276,0.0080255983677838,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 50% #42,1714,0.0178900300253214,-0.060984479471804,0.0107152141750713,0.0788745094971254,0.00717481585025,True,False,True,,64-32-16-8,3201
64-32-16-8,Random 50% #43,1714,0.0169958506224066,-0.0550880807122905,0.065999748574507,0.0720839313346972,-0.0490038979521004,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #44,1714,-0.0080414937759336,-0.066507070778002,0.0228123981745881,0.0584655770020684,-0.0308538919505217,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #45,1714,-0.0006684003732017,-0.062393212827267,0.0515906838610245,0.0617248124540653,-0.0522590842342262,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #46,1714,-0.0127567411871579,-0.0656618517242438,0.0054520349255096,0.0529051105370859,-0.0182087761126675,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #47,1714,-0.0023071888899981,-0.051111103461403,0.0399531894651027,0.0488039145714049,-0.0422603783551008,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #48,1714,0.0007707867678387,-0.0426441692223817,0.070038326798662,0.0434149559902204,-0.0692675400308232,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #49,1714,-0.0052585890287469,-0.0711371503192088,0.0654960645249736,0.0658785612904618,-0.0707546535537206,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 50% #50,1714,-0.009935439192208,-0.0786020499157128,0.0430543448967013,0.0686666107235048,-0.0529897840889093,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #1,1028,0.0177032019704433,0.0653415102525768,0.0727044293873188,-0.0476383082821335,-0.0550012274168755,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #2,1028,-0.0188812287552644,-0.0695974943243623,0.1156107710670372,0.0507162655690979,-0.1344919998223017,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #3,1028,-0.0136963318843895,0.002454612968645,0.0752975616203326,-0.0161509448530345,-0.0889938935047221,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #4,1028,0.012612065619632,-0.0960237321683219,0.090759080765149,0.1086357977879539,-0.0781470151455169,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #5,1028,0.012955140579904,-0.0715209553326217,0.1001084959244379,0.0844760959125258,-0.0871533553445338,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #6,1028,0.011061887501678,-0.0746749421005257,0.0709976328544668,0.0857368296022038,-0.0599357453527887,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #7,1028,-0.0019795447047178,-0.0855908244936231,0.1167122990980946,0.0836112797889052,-0.1186918438028125,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #8,1028,-0.0013757582957458,-0.0976142041834517,0.0762723111548641,0.0962384458877058,-0.07764806945061,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #9,1028,0.0167924069116573,-0.0024368570709421,0.0379720633805489,0.0192292639825995,-0.0211796564688915,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #10,1028,0.0218614718614718,0.0423236485390396,-0.017771086582321,-0.0204621766775678,0.0396325584437929,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #11,1028,0.0036992125742528,-0.0797070152297563,0.0817304421715287,0.0834062278040091,-0.0780312295972759,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #12,1028,-0.0176439165409753,-0.0709090229883324,0.0919593868253101,0.053265106447357,-0.1096033033662855,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #13,1028,0.0061871080085679,-0.0648263745536183,0.1153904026727821,0.0710134825621862,-0.1092032946642141,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #14,1028,-0.0024039572835282,0.0476688859093521,0.1033134245562726,-0.0500728431928803,-0.1057173818398009,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #15,1028,-0.0014797507788162,0.0594138022724053,-0.0122192622851274,-0.0608935530512215,0.0107395115063112,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #16,1028,0.006823838043474,0.0522077461727297,0.0970630055810594,-0.0453839081292556,-0.0902391675375853,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #17,1028,0.0030261642698374,-0.0971630377751712,0.1047312268459061,0.1001892020450086,-0.1017050625760686,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #18,1028,0.008237689744539,-0.0659917808637806,0.0962169079857625,0.0742294706083196,-0.0879792182412234,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #19,1028,0.0066883064376393,0.015113088907885,0.0732174125168924,-0.0084247824702456,-0.0665291060792531,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #20,1028,-0.0099963316214233,0.0243454157652343,0.1103193555535873,-0.0343417473866577,-0.1203156871750107,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #21,1028,0.002277451699682,-0.0821638001738006,-0.0298934897425896,0.0844412518734826,0.0321709414422716,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #22,1028,0.0271739130434782,-0.0781130100287149,0.1199251276407236,0.1052869230721932,-0.0927512145972454,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #23,1028,0.0053719593676173,-0.0829010314210961,0.013862467447414,0.0882729907887135,-0.0084905080797967,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #24,1028,0.0374355138753044,-0.0747513116007839,0.0831620052098424,0.1121868254760883,-0.045726491334538,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #25,1028,0.0207335170659317,-0.0926945170083708,0.01401806352785,0.1134280340743026,0.0067154535380816,True,False,True,,64-32-16-8,3201
64-32-16-8,Random 30% #26,1028,0.000322640117994,-0.0777749049194438,0.0878049354117641,0.0780975450374379,-0.08748229529377,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #27,1028,-0.0133699862551543,-0.0718633548738783,0.1019933009086501,0.0584933686187239,-0.1153632871638044,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #28,1028,0.0048546691403834,-0.0566435486633302,0.093836147903291,0.0614982178037136,-0.0889814787629076,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #29,1028,0.0132264436461088,0.0533926894648758,0.1140921669988458,-0.0401662458187669,-0.1008657233527369,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #30,1028,0.0073191060456281,-0.065550485139281,0.0923214824521967,0.0728695911849092,-0.0850023764065686,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #31,1028,0.0186572318838355,-0.0758050267205037,0.0742822765626708,0.0944622586043392,-0.0556250446788353,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #32,1028,0.0146773132638857,-0.0269337814216296,0.0755435847260804,0.0416110946855153,-0.0608662714621947,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #33,1028,0.0107989019115876,-0.0769277462956683,0.0219325909721139,0.0877266482072559,-0.0111336890605263,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #34,1028,0.0036708111308466,-0.0766553877757209,0.0748769715767636,0.0803261989065676,-0.071206160445917,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #35,1028,-0.0021279853031231,-0.0628965961757574,0.1017565598350069,0.0607686108726343,-0.10388454513813,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #36,1028,-0.0048226599270606,-0.0674696734459432,0.1140263105938349,0.0626470135188825,-0.1188489705208956,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #37,1028,-0.0037446257685728,-0.099854740168353,0.1237180158621679,0.0961101143997801,-0.1274626416307408,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #38,1028,0.0108722741433021,-0.0780765950977695,0.0995559466077841,0.0889488692410716,-0.088683672464482,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #39,1028,0.0380230468256006,-0.062146143635856,0.0190004246642029,0.1001691904614567,0.0190226221613977,True,False,True,,64-32-16-8,3201
64-32-16-8,Random 30% #40,1028,-0.0156995008383602,-0.1094607877661603,0.1018603343707605,0.0937612869278,-0.1175598352091208,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #41,1028,0.0003191021554961,0.0329889771346664,0.0776594163696403,-0.0326698749791702,-0.0773403142141442,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #42,1028,0.0039796984507742,-0.0758607376029122,0.0772435194426044,0.0798404360536865,-0.0732638209918301,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #43,1028,0.0320665445665445,-0.0721574405218687,-0.0174455475053715,0.1042239850884132,0.049512092071916,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #44,1028,0.014617494198646,-0.0621103493119617,0.0974133029712072,0.0767278435106078,-0.0827958087725612,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #45,1028,-0.010677190889205,-0.0747380671187825,0.0746514765186275,0.0640608762295775,-0.0853286674078325,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #46,1028,-0.0211341559464426,-0.0750007156194672,0.0312243308301742,0.0538665596730245,-0.0523584867766168,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #47,1028,0.0021068472535741,0.0872475547101122,0.1149697565615764,-0.0851407074565381,-0.1128629093080022,False,False,False,,64-32-16-8,3201
64-32-16-8,Random 30% #48,1028,0.0099373113536103,-0.0752443230994528,0.075908664697482,0.0851816344530632,-0.0659713533438716,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #49,1028,-0.0033935788911766,-0.0714731689111486,0.0747235894666397,0.0680795900199719,-0.0781171683578164,True,True,True,,64-32-16-8,3201
64-32-16-8,Random 30% #50,1028,-0.0149638584774062,-0.0862229606251487,0.0446886603145489,0.0712591021477424,-0.0596525187919552,True,True,True,,64-32-16-8,3201
128-64-32,All Patients,3429,0.0078818040435458,0.0417913857084269,0.0162036636745488,-0.033909581664881,-0.0083218596310029,False,False,False,,128-64-32,11265
128-64-32,ICUType 1.0,490,0.0294939989088925,0.0788527465029455,0.0168825367816745,-0.049358747594053,0.012611462127218,False,True,True,,128-64-32,11265
128-64-32,ICUType 2.0,643,-0.000975689080413,0.0216798530009104,-0.0009718782463364,-0.0226555420813234,-3.810834076613257e-06,True,False,True,,128-64-32,11265
128-64-32,ICUType 3.0,1357,-0.0217764843549488,0.027343279831447,-0.0157443928067256,-0.0491197641863958,-0.0060320915482232,True,False,True,,128-64-32,11265
128-64-32,ICUType 4.0,939,0.0202084035501629,0.0569766911692144,0.0186729742726194,-0.0367682876190515,0.0015354292775434,False,True,True,,128-64-32,11265
128-64-32,Age decile 0,374,0.046026807780653,0.044574607943284,-0.0175565308117167,0.0014521998373689,0.0635833385923698,True,False,True,,128-64-32,11265
128-64-32,Age decile 1,344,0.0273634472301562,0.0528456094523742,0.0005288222777164,-0.0254821622222179,0.0268346249524397,False,True,True,,128-64-32,11265
128-64-32,Age decile 2,347,0.0042864169770219,0.0087218864249281,0.032718795382025,-0.0044354694479061,-0.028432378405003,False,False,False,,128-64-32,11265
128-64-32,Age decile 3,325,0.0096292729898892,0.063407558723397,0.0817119914909407,-0.0537782857335077,-0.0720827185010514,False,False,False,,128-64-32,11265
128-64-32,Age decile 4,372,-0.0152359717577108,0.0376951631497996,-0.0522477035406248,-0.0529311349075105,0.0370117317829139,True,True,True,,128-64-32,11265
128-64-32,Age decile 5,344,-0.0250497851378262,0.0309679135041405,-0.0491044752739791,-0.0560176986419667,0.0240546901361529,True,True,True,,128-64-32,11265
