setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,width,seed,n_params
w=512 s=2,Random 30% #12,1028,-0.0176439165409753,0.0303135753712085,-0.0128035150892797,-0.0479574919121839,-0.0048404014516955,True,False,True,,512,2,529409
w=512 s=2,Random 30% #13,1028,0.0061871080085679,0.0637821218087858,-0.0105750959165419,-0.0575950138002179,0.0167622039251098,True,True,True,,512,2,529409
w=512 s=2,Random 30% #14,1028,-0.0024039572835282,0.0443841721491379,0.0147221033205147,-0.0467881294326662,-0.017126060604043,False,False,False,,512,2,529409
w=512 s=2,Random 30% #15,1028,-0.0014797507788162,0.0629815948546916,-0.006765441539922,-0.0644613456335078,0.0052856907611057,True,True,True,,512,2,529409
w=512 s=2,Random 30% #16,1028,0.006823838043474,0.0248986542446598,-0.0332877428044899,-0.0180748162011857,0.040111580847964,True,True,True,,512,2,529409
w=512 s=2,Random 30% #17,1028,0.0030261642698374,0.0714593767808684,-0.000163055595812,-0.068433212511031,0.0031892198656494,True,True,True,,512,2,529409
w=512 s=2,Random 30% #18,1028,0.008237689744539,0.0314071000775079,-0.0122660474128701,-0.0231694103329688,0.0205037371574091,True,True,True,,512,2,529409
w=512 s=2,Random 30% #19,1028,0.0066883064376393,0.0089333257614083,-0.0038544488968068,-0.002245019323769,0.0105427553344462,True,True,True,,512,2,529409
w=512 s=2,Random 30% #20,1028,-0.0099963316214233,0.0457515989654578,0.0123958308575268,-0.0557479305868812,-0.0223921624789502,False,False,False,,512,2,529409
w=512 s=2,Random 30% #21,1028,0.002277451699682,0.0616331906217991,-0.03391533237195,-0.059355738922117,0.0361927840716321,True,True,True,,512,2,529409
w=512 s=2,Random 30% #22,1028,0.0271739130434782,0.0241502052988641,0.023843400952267,0.0030237077446141,0.0033305120912111,False,False,False,,512,2,529409
w=512 s=2,Random 30% #23,1028,0.0053719593676173,0.0224475919723019,0.0178818306619989,-0.0170756326046846,-0.0125098712943815,False,False,False,,512,2,529409
w=512 s=2,Random 30% #24,1028,0.0374355138753044,-0.0486682016980512,0.012853759212491,0.0861037155733556,0.0245817546628133,True,False,True,,512,2,529409
w=512 s=2,Random 30% #25,1028,0.0207335170659317,0.0422460649535515,-0.0049742481967167,-0.0215125478876198,0.0257077652626485,True,True,True,,512,2,529409
w=512 s=2,Random 30% #26,1028,0.000322640117994,0.0077707679937189,-0.019866417938722,-0.0074481278757248,0.0201890580567161,True,True,True,,512,2,529409
w=512 s=2,Random 30% #27,1028,-0.0133699862551543,0.0664297207067716,0.0684739866636708,-0.0797997069619259,-0.0818439729188251,False,False,False,,512,2,529409
w=512 s=2,Random 30% #28,1028,0.0048546691403834,0.0546908352808542,-0.0405013332046324,-0.0498361661404708,0.0453560023450158,True,True,True,,512,2,529409
w=512 s=2,Random 30% #29,1028,0.0132264436461088,0.0703490118911599,-0.0102658538219322,-0.057122568245051,0.0234922974680411,True,True,True,,512,2,529409
w=512 s=2,Random 30% #30,1028,0.0073191060456281,0.0488329076873363,-0.016333020622474,-0.0415138016417082,0.0236521266681021,True,True,True,,512,2,529409
w=512 s=2,Random 30% #31,1028,0.0186572318838355,0.0384024432739627,0.0377601885449291,-0.0197452113901272,-0.0191029566610936,False,False,False,,512,2,529409
w=512 s=2,Random 30% #32,1028,0.0146773132638857,0.0831251276041137,0.0027087518818643,-0.068447814340228,0.0119685613820213,False,True,True,,512,2,529409
w=512 s=2,Random 30% #33,1028,0.0107989019115876,0.0584675923378445,-0.0007892908931508,-0.0476686904262569,0.0115881928047384,True,True,True,,512,2,529409
w=512 s=2,Random 30% #34,1028,0.0036708111308466,0.037176694337161,-0.0176384229436732,-0.0335058832063144,0.0213092340745199,True,True,True,,512,2,529409
w=512 s=2,Random 30% #35,1028,-0.0021279853031231,0.0072344321001385,0.0113802947404517,-0.0093624174032616,-0.0135082800435748,False,False,False,,512,2,529409
w=512 s=2,Random 30% #36,1028,-0.0048226599270606,0.0480813450859066,-0.0132441736093455,-0.0529040050129673,0.0084215136822848,True,True,True,,512,2,529409
w=512 s=2,Random 30% #37,1028,-0.0037446257685728,0.0290806659510823,0.0163607813766221,-0.0328252917196552,-0.0201054071451949,False,False,False,,512,2,529409
w=512 s=2,Random 30% #38,1028,0.0108722741433021,-0.0194118871926801,0.0059117905856249,0.0302841613359823,0.0049604835576772,True,False,True,,512,2,529409
w=512 s=2,Random 30% #39,1028,0.0380230468256006,0.0558485985600418,0.0252180754477082,-0.0178255517344412,0.0128049713778923,False,True,True,,512,2,529409
w=512 s=2,Random 30% #40,1028,-0.0156995008383602,0.0191922393447985,0.0097011378944482,-0.0348917401831587,-0.0254006387328085,False,False,False,,512,2,529409
w=512 s=2,Random 30% #41,1028,0.0003191021554961,0.0443391422867155,0.0152567307791929,-0.0440200401312194,-0.0149376286236967,False,False,False,,512,2,529409
w=512 s=2,Random 30% #42,1028,0.0039796984507742,0.0362476966345109,-0.0140049544604177,-0.0322679981837367,0.017984652911192,True,True,True,,512,2,529409
w=512 s=2,Random 30% #43,1028,0.0320665445665445,0.0452850874933524,-0.0014579234784662,-0.0132185429268078,0.0335244680450107,True,True,True,,512,2,529409
w=512 s=2,Random 30% #44,1028,0.014617494198646,0.0363148300997082,-0.0112634468694978,-0.0216973359010622,0.0258809410681438,True,True,True,,512,2,529409
w=512 s=2,Random 30% #45,1028,-0.010677190889205,0.0416559116897024,-0.0401217476787542,-0.0523331025789074,0.0294445567895491,True,True,True,,512,2,529409
w=512 s=2,Random 30% #46,1028,-0.0211341559464426,0.0199280033936086,-0.00326156691487,-0.0410621593400513,-0.0178725890315725,True,False,True,,512,2,529409
w=512 s=2,Random 30% #47,1028,0.0021068472535741,0.0693767697330237,-0.0130244746038346,-0.0672699224794495,0.0151313218574087,True,True,True,,512,2,529409
w=512 s=2,Random 30% #48,1028,0.0099373113536103,0.0818187105247272,0.0021760377682865,-0.0718813991711168,0.0077612735853238,False,True,True,,512,2,529409
w=512 s=2,Random 30% #49,1028,-0.0033935788911766,0.0506374580011814,0.0106273388940374,-0.0540310368923581,-0.0140209177852141,False,False,False,,512,2,529409
w=512 s=2,Random 30% #50,1028,-0.0149638584774062,0.0406328083545787,0.0234064409692203,-0.055596666831985,-0.0383702994466266,False,False,False,,512,2,529409
w=768 s=0,All Patients,3429,0.0078818040435458,-0.0113761002368317,0.0586507935802405,0.0192579042803776,-0.0507689895366946,True,True,True,,768,0,1187329
w=768 s=0,ICUType 1.0,490,0.0294939989088925,0.0207534366559268,0.020090358002528,0.0087405622529656,0.0094036409063644,False,False,False,,768,0,1187329
w=768 s=0,ICUType 2.0,643,-0.000975689080413,0.0228220339751674,-0.0059022926973381,-0.0237977230555805,0.004926603616925,True,True,True,,768,0,1187329
w=768 s=0,ICUType 3.0,1357,-0.0217764843549488,0.0395260931947632,0.0284632937266961,-0.061302577549712,-0.0502397780816449,False,False,False,,768,0,1187329
w=768 s=0,ICUType 4.0,939,0.0202084035501629,0.0799388415319499,0.0190332777990936,-0.059730437981787,0.0011751257510692,False,True,True,,768,0,1187329
w=768 s=0,Age decile 0,374,0.046026807780653,0.053334722349953,-0.0175216079033982,-0.0073079145692999,0.0635484156840512,True,True,True,,768,0,1187329
w=768 s=0,Age decile 1,344,0.0273634472301562,0.0514755649718116,-0.0328731220621399,-0.0241121177416554,0.0602365692922961,True,True,True,,768,0,1187329
w=768 s=0,Age decile 2,347,0.0042864169770219,-0.0005921627804014,-0.0067337295709447,0.0048785797574234,0.0110201465479667,False,False,False,,768,0,1187329
w=768 s=0,Age decile 3,325,0.0096292729898892,0.0438757727633792,0.0380139700144985,-0.0342464997734899,-0.0283846970246093,False,False,False,,768,0,1187329
w=768 s=0,Age decile 4,372,-0.0152359717577108,0.0431087556082165,0.0229444806661425,-0.0583447273659274,-0.0381804524238534,False,False,False,,768,0,1187329
w=768 s=0,Age decile 5,344,-0.0250497851378262,0.0039126781261166,-0.0161666869690195,-0.0289624632639429,-0.0088830981688066,True,False,True,,768,0,1187329
w=768 s=0,Age decile 6,397,-0.0004719207173194,0.0297435084004348,-0.0357752336215665,-0.0302154291177543,0.035303312904247,True,True,True,,768,0,1187329
w=768 s=0,Age decile 7,247,0.0173747705218987,0.059199144927133,0.0138153053359411,-0.0418243744052342,0.0035594651859575,False,True,True,,768,0,1187329
w=768 s=0,Age decile 8,354,-0.0216450216450216,0.0401787845175422,-0.0077509653381997,-0.0618238061625639,-0.0138940563068219,True,False,True,,768,0,1187329
w=768 s=0,Age decile 9,325,-0.0771864301276066,0.0846505411011495,0.0488957331607227,-0.1618369712287561,-0.1260821632883293,False,False,False,,768,0,1187329
w=768 s=0,HR quartile 0,877,0.0371049136786188,0.0802207047151328,0.0520061685279752,-0.0431157910365139,-0.0149012548493564,False,False,False,,768,0,1187329
w=768 s=0,HR quartile 1,917,-0.0169849537037037,-0.0316734542405687,-0.0240882326900741,0.014688500536865,0.0071032789863704,False,False,False,,768,0,1187329
w=768 s=0,HR quartile 2,816,0.034861311019492,0.0420543999025166,0.0100131269048558,-0.0071930888830245,0.0248481841146362,False,True,True,,768,0,1187329
w=768 s=0,HR quartile 3,819,-0.0232600311906863,0.0253226256912786,-0.0152103594899104,-0.0485826568819649,-0.0080496717007758,True,False,True,,768,0,1187329
w=768 s=0,MAP quartile 0,877,-0.0141240285818599,0.0526647240494068,0.022545584287436,-0.0667887526312667,-0.0366696128692959,False,False,False,,768,0,1187329
w=768 s=0,MAP quartile 1,840,0.02392179413456,0.0316052499614601,0.0083313219813402,-0.0076834558269,0.0155904721532198,False,True,True,,768,0,1187329
w=768 s=0,MAP quartile 2,866,0.0104058609958506,0.0486399473141771,-0.0239284816434894,-0.0382340863183265,0.0343343426393401,True,True,True,,768,0,1187329
w=768 s=0,MAP quartile 3,846,0.0090927756430939,0.0702288588234738,-0.0378194390766119,-0.0611360831803799,0.0469122147197058,True,True,True,,768,0,1187329
w=768 s=0,Temp quartile 0,902,0.0068727157158747,-0.0139265246685425,0.110288264361801,0.0207992403844173,-0.1034155486459262,True,True,True,,768,0,1187329
w=768 s=0,Temp quartile 1,864,0.0305627470437901,0.0564583090096654,-0.029033601177913,-0.0258955619658753,0.0595963482217032,True,True,True,,768,0,1187329
w=768 s=0,Temp quartile 2,838,-0.0036346905912123,0.0604867107802729,0.0589612149563387,-0.0641214013714853,-0.0625959055475511,False,False,False,,768,0,1187329
w=768 s=0,Temp quartile 3,825,-0.0023612750885478,0.0512814243578855,-0.0114745329412089,-0.0536426994464333,0.0091132578526611,True,True,True,,768,0,1187329
w=768 s=0,Urine quartile 0,859,-0.0313289760348584,0.0288981687401912,0.0156910299107357,-0.0602271447750496,-0.0470200059455941,False,False,False,,768,0,1187329
w=768 s=0,Urine quartile 1,913,-0.0210526315789473,0.0224549729947932,0.0010949546079128,-0.0435076045737406,-0.0221475861868602,False,False,False,,768,0,1187329
w=768 s=0,Urine quartile 2,802,0.0149901230333403,0.0465138313932904,0.0021981342711169,-0.03152370835995,0.0127919887622233,False,True,True,,768,0,1187329
w=768 s=0,Urine quartile 3,855,0.0601118199903958,0.0677769478920928,-0.0193156265080668,-0.007665127901697,0.0794274464984626,True,True,True,,768,0,1187329
w=768 s=0,SAPS quartile 0,1025,0.0026756349262149,0.0282920214846321,-0.0186950199112692,-0.0256163865584171,0.0213706548374842,True,True,True,,768,0,1187329
w=768 s=0,SAPS quartile 1,946,0.0452124666297511,0.0740852286207314,0.0426416197178402,-0.0288727619909802,0.0025708469119109,False,True,True,,768,0,1187329
w=768 s=0,SAPS quartile 2,660,0.0015384615384615,0.0401360810614653,0.0159014659432545,-0.0385976195230037,-0.014363004404793,False,False,False,,768,0,1187329
w=768 s=0,SAPS quartile 3,798,-0.0389986891196934,0.0571876457133282,-0.0146979385893477,-0.0961863348330217,-0.0243007505303456,True,False,True,,768,0,1187329
w=768 s=0,HR > 100,945,-0.0351262896411669,0.0695430899878859,-0.021116647761208,-0.1046693796290529,-0.0140096418799589,True,False,True,,768,0,1187329
w=768 s=0,MAP < 65,697,-0.0279136809159047,0.0199143671877439,0.0094458341961837,-0.0478280481036487,-0.0373595151120885,False,False,False,,768,0,1187329
w=768 s=0,Temp > 38C,267,-0.0430204913392958,0.0472923121690414,-0.0154590301720242,-0.0903128035083372,-0.0275614611672715,True,False,True,,768,0,1187329
w=768 s=0,Urine > 1000,210,0.0458952811893988,0.0655155688489706,-0.0416950741064385,-0.0196202876595718,0.0875903552958373,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #1,1714,0.0148182289884191,0.04119708968544,0.0180219177274842,-0.0263788606970208,-0.003203688739065,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #2,1714,0.0038708396744524,0.0032357050182847,-0.0087296207063874,0.0006351346561677,0.0126004603808398,True,False,True,,768,0,1187329
w=768 s=0,Random 50% #3,1714,0.0221853388658367,0.0131506730273338,0.014313979228116,0.0090346658385029,0.0078713596377207,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #4,1714,0.0209444740819774,0.0789299586186784,0.0255765780413482,-0.057985484536701,-0.0046321039593708,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #5,1714,0.025145147627017,-0.0349993847314627,0.0024843664871476,0.0601445323584798,0.0226607811398694,True,False,True,,768,0,1187329
w=768 s=0,Random 50% #6,1714,-0.0032358828377694,0.0588132943244227,0.026538262599033,-0.0620491771621922,-0.0297741454368025,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #7,1714,0.0203886964648963,0.0852185382887276,-0.035596203277734,-0.0648298418238313,0.0559848997426303,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #8,1714,-0.0080211409064465,0.0070654146358267,-0.0029472219725608,-0.0150865555422733,-0.0050739189338857,True,False,True,,768,0,1187329
w=768 s=0,Random 50% #9,1714,-0.0018808498325041,0.0720780907334879,0.0814752313936332,-0.0739589405659921,-0.0833560812261374,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #10,1714,0.0032849222618878,0.0552269018286205,-0.0001907226948801,-0.0519419795667326,0.003475644956768,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #11,1714,0.0064028840624585,0.0479789698854403,-0.023455768356844,-0.0415760858229818,0.0298586524193025,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #12,1714,-0.0033234372422892,0.0420115226961271,0.0431681167686804,-0.0453349599384164,-0.0464915540109697,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #13,1714,0.0032517955657333,0.0208243764371001,0.0338820054550199,-0.0175725808713668,-0.0306302098892865,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #14,1714,0.0062157191184681,0.0278076994796024,-0.0201939740735483,-0.0215919803611342,0.0264096931920165,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #15,1714,0.0026854501430772,-0.0500020314571686,0.0295724898677308,0.0526874816002459,-0.0268870397246536,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #16,1714,0.0188052608311229,-0.0127883394836174,0.0260801965738622,0.0315936003147403,-0.0072749357427393,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #17,1714,0.0073507410721795,0.0571292275859789,0.0387419583894691,-0.0497784865137993,-0.0313912173172895,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #18,1714,0.0251803786741562,0.0666239501248666,0.0274279994660004,-0.0414435714507104,-0.0022476207918442,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #19,1714,0.0087463233253787,0.0380822118772146,-0.0339162171259943,-0.0293358885518359,0.042662540451373,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #20,1714,0.0239488541873964,-0.0108016913170961,0.0603325884377291,0.0347505455044925,-0.0363837342503327,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #21,1714,0.0016605879752431,0.0431986953561484,0.0040338921369274,-0.0415381073809052,-0.0023733041616842,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #22,1714,0.0178287222426975,0.0137524009715636,-0.0023084779387889,0.0040763212711339,0.0201372001814864,True,False,True,,768,0,1187329
w=768 s=0,Random 50% #23,1714,-0.0051929851771431,0.0615882578080998,0.054650304689347,-0.066781242985243,-0.0598432898664901,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #24,1714,0.0201698382197979,0.0192492253175579,0.0108591806710605,0.00092061290224,0.0093106575487374,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #25,1714,0.0024135223603308,0.042869292062391,0.0028005402523208,-0.0404557697020601,-0.0003870178919899,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #26,1714,-0.0063986093578627,0.071997795437772,0.0533111165254738,-0.0783964047956347,-0.0597097258833365,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #27,1714,-0.0048317683881064,0.0555861549025948,-0.0309524511627136,-0.0604179232907012,0.0261206827746072,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #28,1714,0.0098094573797898,0.0434675744637146,0.0575475296974243,-0.0336581170839248,-0.0477380723176345,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #29,1714,0.0125552608311229,0.016668471272095,-0.0052396525403652,-0.004113210440972,0.0177949133714881,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #30,1714,0.0022139615866539,0.0050297898767863,0.0111380824611873,-0.0028158282901324,-0.0089241208745334,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #31,1714,0.0081502190717898,0.0327586544930808,-0.0061811146177413,-0.0246084354212909,0.0143313336895311,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #32,1714,-0.0092920029904661,0.0793941423218971,0.0138036318441466,-0.0886861453123633,-0.0230956348346128,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #33,1714,-0.002514181228832,0.0170216404221042,-0.0571595818737676,-0.0195358216509363,0.0546454006449355,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #34,1714,0.0070180513371488,0.049114128625061,0.0285211521521062,-0.0420960772879122,-0.0215031008149574,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #35,1714,0.0093248828878478,0.0463889813579129,0.025431702074937,-0.037064098470065,-0.0161068191870892,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #36,1714,0.016912667846362,0.0623143162985284,0.0061926839091744,-0.0454016484521663,0.0107199839371876,False,True,True,,768,0,1187329
w=768 s=0,Random 50% #37,1714,0.0036653828805384,0.062082799350849,0.0165605787045528,-0.0584174164703105,-0.0128951958240143,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #38,1714,0.0021576191788371,0.0528862157502159,-0.0452706241172911,-0.0507285965713787,0.0474282432961282,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #39,1714,0.0170086158804934,0.0525325133515544,0.0201810136766988,-0.035523897471061,-0.0031723977962054,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #40,1714,0.018520937100027,0.0447438846306484,0.0616459617707207,-0.0262229475306213,-0.0431250246706936,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #41,1714,0.0027199322354597,0.0781703191783753,0.0085926337363901,-0.0754503869429155,-0.0058727015009303,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #42,1714,0.0178900300253214,0.0572107581283351,-0.0309773128675009,-0.0393207281030137,0.0488673428928223,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #43,1714,0.0169958506224066,0.0427844435889678,0.0984799591684713,-0.0257885929665612,-0.0814841085460646,False,False,False,,768,0,1187329
w=768 s=0,Random 50% #44,1714,-0.0080414937759336,-0.0468347719027066,0.0230332963095278,0.038793278126773,-0.0310747900854614,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #45,1714,-0.0006684003732017,0.0281955716770699,-0.0116199913719595,-0.0288639720502716,0.0109515909987578,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #46,1714,-0.0127567411871579,0.0649081393286847,-0.0487951206592181,-0.0776648805158426,0.0360383794720601,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #47,1714,-0.0023071888899981,0.0226999991114107,-0.0016431100318047,-0.0250071880014088,-0.0006640788581933,True,False,True,,768,0,1187329
w=768 s=0,Random 50% #48,1714,0.0007707867678387,0.0288567894888228,-0.0029398241435794,-0.0280860027209841,0.0037106109114182,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #49,1714,-0.0052585890287469,-0.0219542654826044,0.0315078975838128,0.0166956764538575,-0.0367664866125597,True,True,True,,768,0,1187329
w=768 s=0,Random 50% #50,1714,-0.009935439192208,0.0515364421686107,-0.0110302141764147,-0.0614718813608187,0.0010947749842067,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #1,1028,0.0177032019704433,0.0444318802867446,-0.0087575822552644,-0.0267286783163012,0.0264607842257077,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #2,1028,-0.0188812287552644,0.0303715043376197,0.0240743232617335,-0.0492527330928842,-0.0429555520169979,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #3,1028,-0.0136963318843895,0.0539726432776607,0.0172586309325284,-0.0676689751620503,-0.0309549628169179,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #4,1028,0.012612065619632,0.0079778126801,-0.0797095816456414,0.004634252939532,0.0923216472652735,True,False,True,,768,0,1187329
w=768 s=0,Random 30% #5,1028,0.012955140579904,0.0628988627748316,0.0227853447735444,-0.0499437221949276,-0.0098302041936404,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #6,1028,0.011061887501678,0.0185004101822152,-0.0217550965529175,-0.0074385226805371,0.0328169840545956,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #7,1028,-0.0019795447047178,0.0304647187029107,-0.0084599790276267,-0.0324442634076286,0.0064804343229089,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #8,1028,-0.0013757582957458,0.0253866929719554,0.0150688810859706,-0.0267624512677012,-0.0164446393817165,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #9,1028,0.0167924069116573,-0.0450723000215806,0.0043847148378627,0.061864706933238,0.0124076920737946,True,False,True,,768,0,1187329
w=768 s=0,Random 30% #10,1028,0.0218614718614718,0.0535453945063339,-0.0435671877757738,-0.0316839226448621,0.0654286596372457,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #11,1028,0.0036992125742528,0.0415804498298575,0.0019587371584227,-0.0378812372556046,0.00174047541583,False,True,True,,768,0,1187329
w=768 s=0,Random 30% #12,1028,-0.0176439165409753,0.0159095746781724,-0.0266292233833813,-0.0335534912191478,0.008985306842406,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #13,1028,0.0061871080085679,0.0649072292282462,-0.0197287583650496,-0.0587201212196782,0.0259158663736176,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #14,1028,-0.0024039572835282,0.0353926599228895,-0.0463583741731392,-0.0377966172064178,0.0439544168896109,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #15,1028,-0.0014797507788162,0.0365412441624865,0.0370061273437055,-0.0380209949413027,-0.0384858781225218,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #16,1028,0.006823838043474,-0.0045927191787523,-0.0324334510132424,0.0114165572222263,0.0392572890567164,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #17,1028,0.0030261642698374,0.0678850464205264,0.1407539067391024,-0.0648588821506889,-0.1377277424692649,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #18,1028,0.008237689744539,0.0614642825779661,-0.0220942542720462,-0.053226592833427,0.0303319440165852,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #19,1028,0.0066883064376393,0.0391419527158817,-0.0580749109238358,-0.0324536462782424,0.0647632173614751,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #20,1028,-0.0099963316214233,0.057982309895785,0.0075172946714924,-0.0679786415172084,-0.0175136262929157,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #21,1028,0.002277451699682,0.0530642302045063,-0.0577359331447925,-0.0507867785048243,0.0600133848444746,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #22,1028,0.0271739130434782,0.0306108521985503,-0.0047087218301693,-0.0034369391550721,0.0318826348736476,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #23,1028,0.0053719593676173,0.0338033476764584,0.0190659373393719,-0.028431388308841,-0.0136939779717545,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #24,1028,0.0374355138753044,0.0551681362559472,0.0082241380792384,-0.0177326223806428,0.029211375796066,False,True,True,,768,0,1187329
w=768 s=0,Random 30% #25,1028,0.0207335170659317,0.0375140593975805,-0.0078812969907785,-0.0167805423316488,0.0286148140567103,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #26,1028,0.000322640117994,0.0308291312381228,-0.0070042333422151,-0.0305064911201287,0.0073268734602092,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #27,1028,-0.0133699862551543,-0.0132909527277758,-0.0059709582739009,-7.90335273785081e-05,-0.0073990279812534,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #28,1028,0.0048546691403834,0.0608048175432886,-0.0577897075957878,-0.0559501484029052,0.0626443767361712,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #29,1028,0.0132264436461088,0.0129406970673696,0.0107615966509579,0.0002857465787392,0.0024648469951509,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #30,1028,0.0073191060456281,0.037327668230004,-0.0143920429169968,-0.0300085621843759,0.0217111489626249,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #31,1028,0.0186572318838355,0.0532713455251485,0.0448089703512801,-0.034614113641313,-0.0261517384674446,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #32,1028,0.0146773132638857,0.0449571289395098,-0.0330680891295392,-0.0302798156756241,0.0477454023934249,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #33,1028,0.0107989019115876,0.0529685595728425,0.0088398790278838,-0.0421696576612549,0.0019590228837038,False,True,True,,768,0,1187329
w=768 s=0,Random 30% #34,1028,0.0036708111308466,0.0202901844076315,-0.0087342605432013,-0.0166193732767848,0.012405071674048,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #35,1028,-0.0021279853031231,0.0733251058297303,0.0032384883824937,-0.0754530911328534,-0.0053664736856168,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #36,1028,-0.0048226599270606,0.0503797412598117,-0.0129054405127478,-0.0552024011868723,0.0080827805856871,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #37,1028,-0.0037446257685728,0.0140108910745105,0.0297185235993151,-0.0177555168430834,-0.0334631493678879,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #38,1028,0.0108722741433021,0.0029759390606566,0.001928880885147,0.0078963350826455,0.0089433932581551,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #39,1028,0.0380230468256006,0.027645350749851,0.0049416494600281,0.0103776960757496,0.0330813973655725,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #40,1028,-0.0156995008383602,0.0781184697128912,0.0245774965528833,-0.0938179705512515,-0.0402769973912436,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #41,1028,0.0003191021554961,0.0458016296682937,0.0356103119806238,-0.0454825275127975,-0.0352912098251276,False,False,False,,768,0,1187329
w=768 s=0,Random 30% #42,1028,0.0039796984507742,-0.0050727704437719,0.0011105452032752,0.0090524688945461,0.0028691532474989,True,False,True,,768,0,1187329
w=768 s=0,Random 30% #43,1028,0.0320665445665445,0.0635318912012218,0.0043937896444871,-0.0314653466346772,0.0276727549220574,False,True,True,,768,0,1187329
w=768 s=0,Random 30% #44,1028,0.014617494198646,0.0348251513229171,-0.0466237802606852,-0.020207657124271,0.0612412744593312,True,True,True,,768,0,1187329
w=768 s=0,Random 30% #45,1028,-0.010677190889205,-0.0141781141676784,-0.0462157671932667,0.0035009232784734,0.0355385763040617,False,False,False,,768,0,1187329
