setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,max_depth
depth 8,Random 50% #38,1714,0.0021576191788371,0.0643336135702432,-0.015538703344923,-0.062175994391406,0.0176963225237602,True,True,True,,8
depth 8,Random 50% #39,1714,0.0170086158804934,0.0489587401618273,-0.0196087271488517,-0.0319501242813339,0.0366173430293451,True,True,True,,8
depth 8,Random 50% #40,1714,0.018520937100027,0.0686852050512216,-0.0167657374943021,-0.0501642679511945,0.0352866745943292,True,True,True,,8
depth 8,Random 50% #41,1714,0.0027199322354597,0.0616961514479923,-0.0225500516336356,-0.0589762192125325,0.0252699838690954,True,True,True,,8
depth 8,Random 50% #42,1714,0.0178900300253214,0.0566328729746107,-0.0255645608323698,-0.0387428429492893,0.0434545908576912,True,True,True,,8
depth 8,Random 50% #43,1714,0.0169958506224066,0.0630219718382589,-0.0240718603508381,-0.0460261212158523,0.0410677109732447,True,True,True,,8
depth 8,Random 50% #44,1714,-0.0080414937759336,0.0553088977377682,-0.0302251589452589,-0.0633503915137018,0.0221836651693253,True,True,True,,8
depth 8,Random 50% #45,1714,-0.0006684003732017,0.0513755659676336,-0.0186669307634157,-0.0520439663408353,0.017998530390214,True,True,True,,8
depth 8,Random 50% #46,1714,-0.0127567411871579,0.0634029005683973,-0.0143555033433513,-0.0761596417555552,0.0015987621561933,True,True,True,,8
depth 8,Random 50% #47,1714,-0.0023071888899981,0.0559333568642265,-0.0125275507638194,-0.0582405457542246,0.0102203618738212,True,True,True,,8
depth 8,Random 50% #48,1714,0.0007707867678387,0.0588875127225491,-0.0191410033839087,-0.0581167259547103,0.0199117901517474,True,True,True,,8
depth 8,Random 50% #49,1714,-0.0052585890287469,0.052637297608284,-0.0209949951944144,-0.0578958866370309,0.0157364061656675,True,True,True,,8
depth 8,Random 50% #50,1714,-0.009935439192208,0.0545436102595881,-0.0308859150284471,-0.0644790494517961,0.0209504758362391,True,True,True,,8
depth 8,Random 30% #1,1028,0.0177032019704433,0.0627881415658275,-0.0030887010766379,-0.0450849395953841,0.0207919030470813,True,True,True,,8
depth 8,Random 30% #2,1028,-0.0188812287552644,0.0507032515678303,-0.0183339926575721,-0.0695844803230947,-0.0005472360976922,True,False,True,,8
depth 8,Random 30% #3,1028,-0.0136963318843895,0.0348196768424131,-0.0399433696422067,-0.0485160087268026,0.0262470377578172,True,True,True,,8
depth 8,Random 30% #4,1028,0.012612065619632,0.0402998960247296,-0.025927600801625,-0.0276878304050975,0.0385396664212571,True,True,True,,8
depth 8,Random 30% #5,1028,0.012955140579904,0.0592597555420692,-0.0128357043131909,-0.0463046149621651,0.025790844893095,True,True,True,,8
depth 8,Random 30% #6,1028,0.011061887501678,0.070901419946546,-0.0256733064275987,-0.0598395324448679,0.0367351939292767,True,True,True,,8
depth 8,Random 30% #7,1028,-0.0019795447047178,0.0515799638663389,-0.0212589218807786,-0.0535595085710568,0.0192793771760607,True,True,True,,8
depth 8,Random 30% #8,1028,-0.0013757582957458,0.0501792481938456,-0.0156312519258028,-0.0515550064895915,0.0142554936300569,True,True,True,,8
depth 8,Random 30% #9,1028,0.0167924069116573,0.0453275714659925,-0.0173966800656331,-0.0285351645543352,0.0341890869772905,True,True,True,,8
depth 8,Random 30% #10,1028,0.0218614718614718,0.0535347095794879,-0.0276213975099507,-0.0316732377180161,0.0494828693714225,True,True,True,,8
depth 8,Random 30% #11,1028,0.0036992125742528,0.0571511122250872,-0.0367620168678541,-0.0534518996508344,0.0404612294421069,True,True,True,,8
depth 8,Random 30% #12,1028,-0.0176439165409753,0.0448315987966048,-0.0383702282979393,-0.0624755153375802,0.0207263117569639,True,True,True,,8
depth 8,Random 30% #13,1028,0.0061871080085679,0.0751244176661659,-0.0044014414757439,-0.0689373096575979,0.0105885494843119,True,True,True,,8
depth 8,Random 30% #14,1028,-0.0024039572835282,0.0565979154595307,-0.0202452940665499,-0.059001872743059,0.0178413367830216,True,True,True,,8
depth 8,Random 30% #15,1028,-0.0014797507788162,0.0610383011406529,-0.0364332747144292,-0.0625180519194691,0.034953523935613,True,True,True,,8
depth 8,Random 30% #16,1028,0.006823838043474,0.051103517469487,-0.0260917947122481,-0.0442796794260129,0.0329156327557222,True,True,True,,8
depth 8,Random 30% #17,1028,0.0030261642698374,0.0586807910749674,-0.0173591630262082,-0.0556546268051299,0.0203853272960456,True,True,True,,8
depth 8,Random 30% #18,1028,0.008237689744539,0.0476385122174754,-0.0184256479792555,-0.0394008224729364,0.0266633377237946,True,True,True,,8
depth 8,Random 30% #19,1028,0.0066883064376393,0.0447342020127787,-0.0304987917864996,-0.0380458955751393,0.0371870982241389,True,True,True,,8
depth 8,Random 30% #20,1028,-0.0099963316214233,0.054100007476515,-0.0222426431848718,-0.0640963390979384,0.0122463115634484,True,True,True,,8
depth 8,Random 30% #21,1028,0.002277451699682,0.0539620743781056,-0.0435744028471896,-0.0516846226784235,0.0458518545468717,True,True,True,,8
depth 8,Random 30% #22,1028,0.0271739130434782,0.0481146919145566,-0.0171856093204595,-0.0209407788710783,0.0443595223639378,True,True,True,,8
depth 8,Random 30% #23,1028,0.0053719593676173,0.0738340708795136,-0.0136922369649443,-0.0684621115118962,0.0190641963325617,True,True,True,,8
depth 8,Random 30% #24,1028,0.0374355138753044,0.0633178011898196,-0.0253363490712127,-0.0258822873145151,0.0627718629465172,True,True,True,,8
depth 8,Random 30% #25,1028,0.0207335170659317,0.0619573188567026,-0.0033569233361163,-0.0412238017907709,0.0240904404020481,True,True,True,,8
depth 8,Random 30% #26,1028,0.000322640117994,0.0602168832568364,-0.0473732805171829,-0.0598942431388423,0.047695920635177,True,True,True,,8
depth 8,Random 30% #27,1028,-0.0133699862551543,0.0572452074432104,-0.0321630254877681,-0.0706151936983648,0.0187930392326138,True,True,True,,8
depth 8,Random 30% #28,1028,0.0048546691403834,0.0531394501062353,-0.0090773850425544,-0.0482847809658519,0.0139320541829378,True,True,True,,8
depth 8,Random 30% #29,1028,0.0132264436461088,0.0462824067774563,-0.0359952780031954,-0.0330559631313474,0.0492217216493043,True,True,True,,8
depth 8,Random 30% #30,1028,0.0073191060456281,0.055509145072212,-0.0264755140661706,-0.0481900390265839,0.0337946201117987,True,True,True,,8
depth 8,Random 30% #31,1028,0.0186572318838355,0.0793870748716678,-0.012153025487901,-0.0607298429878323,0.0308102573717365,True,True,True,,8
depth 8,Random 30% #32,1028,0.0146773132638857,0.0632883265374601,-0.0244548028009769,-0.0486110132735744,0.0391321160648627,True,True,True,,8
depth 8,Random 30% #33,1028,0.0107989019115876,0.0558676562529077,-0.0160677751117277,-0.0450687543413201,0.0268666770233153,True,True,True,,8
depth 8,Random 30% #34,1028,0.0036708111308466,0.0516985070929794,-0.0126535922420194,-0.0480276959621327,0.0163244033728661,True,True,True,,8
depth 8,Random 30% #35,1028,-0.0021279853031231,0.0561524674270741,-0.0266008285708451,-0.0582804527301972,0.024472843267722,True,True,True,,8
depth 8,Random 30% #36,1028,-0.0048226599270606,0.0504976644285104,-0.0239429587643488,-0.0553203243555711,0.0191202988372882,True,True,True,,8
depth 8,Random 30% #37,1028,-0.0037446257685728,0.0465193823687197,-0.007017503494598,-0.0502640081372926,0.0032728777260252,True,True,True,,8
depth 8,Random 30% #38,1028,0.0108722741433021,0.0574637207615606,-0.00906385870666,-0.0465914466182584,0.0199361328499622,True,True,True,,8
depth 8,Random 30% #39,1028,0.0380230468256006,0.0518642450848132,-0.0250352257351296,-0.0138411982592126,0.0630582725607303,True,True,True,,8
depth 8,Random 30% #40,1028,-0.0156995008383602,0.0557262540888055,-0.0401744092438461,-0.0714257549271658,0.0244749084054858,True,True,True,,8
depth 8,Random 30% #41,1028,0.0003191021554961,0.0471370439434185,-0.0375997768128269,-0.0468179417879224,0.0379188789683231,True,True,True,,8
depth 8,Random 30% #42,1028,0.0039796984507742,0.0453492780963123,-0.0121336297593968,-0.041369579645538,0.0161133282101711,True,True,True,,8
depth 8,Random 30% #43,1028,0.0320665445665445,0.0699917971866711,-0.0211014632604382,-0.0379252526201266,0.0531680078269828,True,True,True,,8
depth 8,Random 30% #44,1028,0.014617494198646,0.0497322777956671,-0.0211440360921415,-0.0351147835970211,0.0357615302907876,True,True,True,,8
depth 8,Random 30% #45,1028,-0.010677190889205,0.051827279939212,-0.0380237654306917,-0.0625044708284171,0.0273465745414867,True,True,True,,8
depth 8,Random 30% #46,1028,-0.0211341559464426,0.058866989825281,-0.0276501977646302,-0.0800011457717236,0.0065160418181876,True,True,True,,8
depth 8,Random 30% #47,1028,0.0021068472535741,0.0699017629688185,-0.0119413510504009,-0.0677949157152444,0.0140481983039751,True,True,True,,8
depth 8,Random 30% #48,1028,0.0099373113536103,0.0629917478183412,-0.0247131349864793,-0.0530544364647308,0.0346504463400897,True,True,True,,8
depth 8,Random 30% #49,1028,-0.0033935788911766,0.0628163840243539,-0.0361880538927569,-0.0662099629155306,0.0327944750015802,True,True,True,,8
depth 8,Random 30% #50,1028,-0.0149638584774062,0.0569363083744825,-0.0165490420008508,-0.0719001668518888,0.0015851835234445,True,True,True,,8
depth 9,All Patients,3429,0.0078818040435458,0.0573954671143692,-0.0168587307103808,-0.0495136630708233,0.0247405347539267,True,True,True,,9
depth 9,ICUType 1.0,490,0.0294939989088925,0.0734097182338548,0.0093514477503902,-0.0439157193249623,0.0201425511585022,False,True,True,,9
depth 9,ICUType 2.0,643,-0.000975689080413,0.0106476702265613,-0.0021565815313047,-0.0116233593069743,0.0011808924508917,True,True,True,,9
depth 9,ICUType 3.0,1357,-0.0217764843549488,0.0485040307547963,-0.0466733859588651,-0.0702805151097452,0.0248969016039163,True,True,True,,9
depth 9,ICUType 4.0,939,0.0202084035501629,0.064809109719839,-0.0060624083064603,-0.0446007061696761,0.0262708118566232,True,True,True,,9
depth 9,Age decile 0,374,0.046026807780653,0.0503300339351161,-0.0174049189061834,-0.0043032261544631,0.0634317266868364,True,True,True,,9
depth 9,Age decile 1,344,0.0273634472301562,0.0363416820931391,-0.0242673245074575,-0.0089782348629829,0.0516307717376137,True,True,True,,9
depth 9,Age decile 2,347,0.0042864169770219,0.009412234901675,0.0095654393728918,-0.005125817924653,-0.0052790223958699,False,False,False,,9
depth 9,Age decile 3,325,0.0096292729898892,0.0460508455700652,-0.0205658033305174,-0.036421572580176,0.0301950763204067,True,True,True,,9
depth 9,Age decile 4,372,-0.0152359717577108,0.0326703998489223,-0.0321642654392119,-0.0479063716066332,0.016928293681501,True,True,True,,9
depth 9,Age decile 5,344,-0.0250497851378262,0.035150548943756,-0.0029709412712522,-0.0602003340815822,-0.022078843866574,True,False,True,,9
depth 9,Age decile 6,397,-0.0004719207173194,0.0364145517070712,-0.0532067061920306,-0.0368864724243907,0.0527347854747111,True,True,True,,9
depth 9,Age decile 7,247,0.0173747705218987,0.0563506749040181,-0.0025514777156372,-0.0389759043821193,0.019926248237536,True,True,True,,9
depth 9,Age decile 8,354,-0.0216450216450216,0.0283549149643662,-0.0313280695578295,-0.0499999366093878,0.0096830479128079,True,True,True,,9
depth 9,Age decile 9,325,-0.0771864301276066,0.0795281651882549,-0.0310750139130518,-0.1567145953158615,-0.0461114162145547,True,False,True,,9
depth 9,HR quartile 0,877,0.0371049136786188,0.0692680746877775,0.0003802553283138,-0.0321631610091586,0.036724658350305,False,True,True,,9
depth 9,HR quartile 1,917,-0.0169849537037037,0.0340393501917703,-0.0294635238872559,-0.051024303895474,0.0124785701835522,True,True,True,,9
depth 9,HR quartile 2,816,0.034861311019492,0.0477933137852876,-0.0135318406038504,-0.0129320027657955,0.0483931516233425,True,True,True,,9
depth 9,HR quartile 3,819,-0.0232600311906863,0.0624044180938531,-0.0306811370703192,-0.0856644492845394,0.0074211058796329,True,True,True,,9
depth 9,MAP quartile 0,877,-0.0141240285818599,0.055791885970898,-0.032247774666762,-0.0699159145527579,0.0181237460849021,True,True,True,,9
depth 9,MAP quartile 1,840,0.02392179413456,0.059138857813261,-0.0073196196963263,-0.0352170636787009,0.0312414138308864,True,True,True,,9
depth 9,MAP quartile 2,866,0.0104058609958506,0.0541299468664021,-0.0379048587183583,-0.0437240858705515,0.0483107197142089,True,True,True,,9
depth 9,MAP quartile 3,846,0.0090927756430939,0.0706859895732796,-0.0077025227144481,-0.0615932139301857,0.016795298357542,True,True,True,,9
depth 9,Temp quartile 0,902,0.0068727157158747,0.0703173946074545,-0.0177955529991394,-0.0634446788915797,0.0246682687150142,True,True,True,,9
depth 9,Temp quartile 1,864,0.0305627470437901,0.0643898078983228,-0.0356488116056759,-0.0338270608545326,0.0662115586494661,True,True,True,,9
depth 9,Temp quartile 2,838,-0.0036346905912123,0.0407329618010353,-0.0113900752883711,-0.0443676523922477,0.0077553846971587,True,True,True,,9
depth 9,Temp quartile 3,825,-0.0023612750885478,0.0512046571360536,-0.0363810370745033,-0.0535659322246014,0.0340197619859555,True,True,True,,9
depth 9,Urine quartile 0,859,-0.0313289760348584,0.0668193405090419,-0.0574610677493933,-0.0981483165439003,0.0261320917145349,True,True,True,,9
depth 9,Urine quartile 1,913,-0.0210526315789473,0.030729009757615,-0.0363030675045575,-0.0517816413365624,0.0152504359256101,True,True,True,,9
depth 9,Urine quartile 2,802,0.0149901230333403,0.0506170647750766,-0.0177616666363437,-0.0356269417417363,0.0327517896696841,True,True,True,,9
depth 9,Urine quartile 3,855,0.0601118199903958,0.0635604539474188,-0.0211751726451374,-0.0034486339570229,0.0812869926355332,True,True,True,,9
depth 9,SAPS quartile 0,1025,0.0026756349262149,0.0355970480013452,-0.0198551414049721,-0.0329214130751302,0.0225307763311871,True,True,True,,9
depth 9,SAPS quartile 1,946,0.0452124666297511,0.0590092537482758,-0.0379794809456793,-0.0137967871185246,0.0831919475754305,True,True,True,,9
depth 9,SAPS quartile 2,660,0.0015384615384615,0.0459618605247166,-0.0262100455647585,-0.044423398986255,0.02774850710322,True,True,True,,9
depth 9,SAPS quartile 3,798,-0.0389986891196934,0.0751905333805732,-0.0050402886573493,-0.1141892225002667,-0.0339584004623441,True,False,True,,9
depth 9,HR > 100,945,-0.0351262896411669,0.0613608146475481,-0.0428750998002448,-0.0964871042887151,0.0077488101590778,True,True,True,,9
depth 9,MAP < 65,697,-0.0279136809159047,0.0390329088590064,-0.0356189180165653,-0.0669465897749112,0.0077052371006605,True,True,True,,9
depth 9,Temp > 38C,267,-0.0430204913392958,0.0401180354687281,-0.0040444094392819,-0.0831385268080239,-0.0389760819000138,True,False,True,,9
depth 9,Urine > 1000,210,0.0458952811893988,0.0501160738169009,-0.0139200151970209,-0.004220792627502,0.0598152963864197,True,True,True,,9
depth 9,Random 50% #1,1714,0.0148182289884191,0.0592003757868115,-0.0266498329674417,-0.0443821467983923,0.0414680619558609,True,True,True,,9
depth 9,Random 50% #2,1714,0.0038708396744524,0.0521446697284141,-0.0296025869220559,-0.0482738300539617,0.0334734265965084,True,True,True,,9
depth 9,Random 50% #3,1714,0.0221853388658367,0.0554463510197606,-0.0271667373854558,-0.0332610121539238,0.0493520762512926,True,True,True,,9
depth 9,Random 50% #4,1714,0.0209444740819774,0.0614801674073104,-0.0290938784003626,-0.040535693325333,0.05003835248234,True,True,True,,9
depth 9,Random 50% #5,1714,0.025145147627017,0.0619458314487364,-0.0123406000264869,-0.0368006838217193,0.037485747653504,True,True,True,,9
depth 9,Random 50% #6,1714,-0.0032358828377694,0.0565328399535325,-0.0195330665793708,-0.059768722791302,0.0162971837416013,True,True,True,,9
depth 9,Random 50% #7,1714,0.0203886964648963,0.0568502571028341,-0.0122452855789571,-0.0364615606379378,0.0326339820438535,True,True,True,,9
depth 9,Random 50% #8,1714,-0.0080211409064465,0.0636281181831758,-0.0227509718714133,-0.0716492590896224,0.0147298309649668,True,True,True,,9
depth 9,Random 50% #9,1714,-0.0018808498325041,0.0632516254208468,-0.0173373364595241,-0.065132475253351,0.0154564866270199,True,True,True,,9
depth 9,Random 50% #10,1714,0.0032849222618878,0.0571662564137255,-0.0311045885814306,-0.0538813341518376,0.0343895108433184,True,True,True,,9
depth 9,Random 50% #11,1714,0.0064028840624585,0.0638438318435421,-0.0187459068212539,-0.0574409477810836,0.0251487908837124,True,True,True,,9
depth 9,Random 50% #12,1714,-0.0033234372422892,0.0534574871441633,-0.02871617077758,-0.0567809243864526,0.0253927335352907,True,True,True,,9
depth 9,Random 50% #13,1714,0.0032517955657333,0.0563151198975765,-0.026654144852736,-0.0530633243318432,0.0299059404184693,True,True,True,,9
depth 9,Random 50% #14,1714,0.0062157191184681,0.0534510879376835,-0.0339119737337467,-0.0472353688192154,0.0401276928522149,True,True,True,,9
depth 9,Random 50% #15,1714,0.0026854501430772,0.0631702458936922,-0.0165006984188652,-0.060484795750615,0.0191861485619424,True,True,True,,9
depth 9,Random 50% #16,1714,0.0188052608311229,0.0687625622655531,-0.0250823156632118,-0.0499573014344302,0.0438875764943347,True,True,True,,9
depth 9,Random 50% #17,1714,0.0073507410721795,0.0563062893320743,-0.0215704633670294,-0.0489555482598948,0.0289212044392089,True,True,True,,9
depth 9,Random 50% #18,1714,0.0251803786741562,0.0731581779048891,-0.0160259500007375,-0.0479777992307329,0.0412063286748937,True,True,True,,9
depth 9,Random 50% #19,1714,0.0087463233253787,0.0520514266050256,-0.0436214367322987,-0.0433051032796468,0.0523677600576775,True,True,True,,9
depth 9,Random 50% #20,1714,0.0239488541873964,0.0613131043376478,-0.0070451903145594,-0.0373642501502514,0.0309940445019558,True,True,True,,9
depth 9,Random 50% #21,1714,0.0016605879752431,0.0447495043897938,-0.0215516301013987,-0.0430889164145507,0.0232122180766419,True,True,True,,9
depth 9,Random 50% #22,1714,0.0178287222426975,0.0597630102092375,-0.0237060364318787,-0.0419342879665399,0.0415347586745762,True,True,True,,9
depth 9,Random 50% #23,1714,-0.0051929851771431,0.0520992309428834,-0.0212659261393796,-0.0572922161200265,0.0160729409622364,True,True,True,,9
depth 9,Random 50% #24,1714,0.0201698382197979,0.0629469995167417,-0.0185791031934856,-0.0427771612969438,0.0387489414132836,True,True,True,,9
depth 9,Random 50% #25,1714,0.0024135223603308,0.0652132551628735,-0.0160686994269159,-0.0627997328025427,0.0184822217872467,True,True,True,,9
depth 9,Random 50% #26,1714,-0.0063986093578627,0.0484958923844883,-0.0318089517990712,-0.054894501742351,0.0254103424412085,True,True,True,,9
depth 9,Random 50% #27,1714,-0.0048317683881064,0.0571862170969295,-0.035153990783651,-0.0620179854850359,0.0303222223955445,True,True,True,,9
depth 9,Random 50% #28,1714,0.0098094573797898,0.056273496835946,-0.0236652632315361,-0.0464640394561561,0.033474720611326,True,True,True,,9
depth 9,Random 50% #29,1714,0.0125552608311229,0.0590632179526257,-0.0328695095333142,-0.0465079571215028,0.0454247703644371,True,True,True,,9
depth 9,Random 50% #30,1714,0.0022139615866539,0.0572607362309665,-0.0322014314847111,-0.0550467746443125,0.034415393071365,True,True,True,,9
depth 9,Random 50% #31,1714,0.0081502190717898,0.0562949415785678,-0.0194801328165478,-0.0481447225067779,0.0276303518883376,True,True,True,,9
depth 9,Random 50% #32,1714,-0.0092920029904661,0.0500954840590032,-0.017037369492255,-0.0593874870494694,0.0077453665017888,True,True,True,,9
depth 9,Random 50% #33,1714,-0.002514181228832,0.0538518347352552,-0.0207181959956058,-0.0563660159640872,0.0182040147667738,True,True,True,,9
depth 9,Random 50% #34,1714,0.0070180513371488,0.059424142436529,-0.0290825508269669,-0.0524060910993802,0.0361006021641158,True,True,True,,9
depth 9,Random 50% #35,1714,0.0093248828878478,0.063080054928578,-0.0170940264626204,-0.0537551720407301,0.0264189093504683,True,True,True,,9
depth 9,Random 50% #36,1714,0.016912667846362,0.05311305043145,-0.0214117821201212,-0.036200382585088,0.0383244499664833,True,True,True,,9
depth 9,Random 50% #37,1714,0.0036653828805384,0.0584015803917264,-0.0325798467788316,-0.0547361975111879,0.0362452296593701,True,True,True,,9
depth 9,Random 50% #38,1714,0.0021576191788371,0.0658728043587514,-0.019322762433997,-0.0637151851799143,0.0214803816128341,True,True,True,,9
depth 9,Random 50% #39,1714,0.0170086158804934,0.0538685676041999,-0.0210744298258573,-0.0368599517237065,0.0380830457063507,True,True,True,,9
depth 9,Random 50% #40,1714,0.018520937100027,0.0705190320637113,-0.0174287460256076,-0.0519980949636842,0.0359496831256347,True,True,True,,9
depth 9,Random 50% #41,1714,0.0027199322354597,0.0625414759098048,-0.023769789189071,-0.059821543674345,0.0264897214245308,True,True,True,,9
depth 9,Random 50% #42,1714,0.0178900300253214,0.0583593903742667,-0.0269316715177241,-0.0404693603489453,0.0448217015430455,True,True,True,,9
depth 9,Random 50% #43,1714,0.0169958506224066,0.0651444312520199,-0.0273956965750305,-0.0481485806296133,0.0443915471974372,True,True,True,,9
depth 9,Random 50% #44,1714,-0.0080414937759336,0.0576470791881525,-0.0330615011496211,-0.0656885729640861,0.0250200073736875,True,True,True,,9
depth 9,Random 50% #45,1714,-0.0006684003732017,0.0526665019778077,-0.0213648922937526,-0.0533349023510094,0.0206964919205509,True,True,True,,9
depth 9,Random 50% #46,1714,-0.0127567411871579,0.0657019512254851,-0.014613212987691,-0.078458692412643,0.0018564718005331,True,True,True,,9
depth 9,Random 50% #47,1714,-0.0023071888899981,0.0584909802734015,-0.0128353271472574,-0.0607981691633997,0.0105281382572593,True,True,True,,9
depth 9,Random 50% #48,1714,0.0007707867678387,0.061209114073505,-0.0214258495262589,-0.0604383273056663,0.0221966362940976,True,True,True,,9
depth 9,Random 50% #49,1714,-0.0052585890287469,0.0530656277564725,-0.0235247901896567,-0.0583242167852194,0.0182662011609098,True,True,True,,9
depth 9,Random 50% #50,1714,-0.009935439192208,0.0572834859566502,-0.0368451421606653,-0.0672189251488582,0.0269097029684573,True,True,True,,9
depth 9,Random 30% #1,1028,0.0177032019704433,0.0650553620653513,-0.0017650262372644,-0.047352160094908,0.0194682282077078,True,True,True,,9
depth 9,Random 30% #2,1028,-0.0188812287552644,0.0527290756061698,-0.0196476315395042,-0.0716103043614343,0.0007664027842397,True,True,True,,9
depth 9,Random 30% #3,1028,-0.0136963318843895,0.0365334551446618,-0.0403617688598344,-0.0502297870290514,0.0266654369754449,True,True,True,,9
depth 9,Random 30% #4,1028,0.012612065619632,0.0394513926108063,-0.0242626570926023,-0.0268393269911742,0.0368747227122344,True,True,True,,9
depth 9,Random 30% #5,1028,0.012955140579904,0.0606203431757085,-0.0152118947928095,-0.0476652025958045,0.0281670353727135,True,True,True,,9
depth 9,Random 30% #6,1028,0.011061887501678,0.0715874962853236,-0.0287933318785969,-0.0605256087836455,0.039855219380275,True,True,True,,9
depth 9,Random 30% #7,1028,-0.0019795447047178,0.0511304204944347,-0.0205196030127031,-0.0531099651991526,0.0185400583079852,True,True,True,,9
depth 9,Random 30% #8,1028,-0.0013757582957458,0.0511264736914506,-0.0172611740486838,-0.0525022319871964,0.015885415752938,True,True,True,,9
depth 9,Random 30% #9,1028,0.0167924069116573,0.0467422449760913,-0.0178827367809829,-0.029949838064434,0.0346751436926403,True,True,True,,9
depth 9,Random 30% #10,1028,0.0218614718614718,0.0519253326530108,-0.0278059518469533,-0.0300638607915389,0.0496674237084252,True,True,True,,9
depth 9,Random 30% #11,1028,0.0036992125742528,0.0560167362814553,-0.0370761988599531,-0.0523175237072024,0.0407754114342059,True,True,True,,9
depth 9,Random 30% #12,1028,-0.0176439165409753,0.0435771707465041,-0.0401128285625804,-0.0612210872874795,0.0224689120216051,True,True,True,,9
depth 9,Random 30% #13,1028,0.0061871080085679,0.0742983753147481,-0.0045113036685629,-0.0681112673061802,0.0106984116771308,True,True,True,,9
depth 9,Random 30% #14,1028,-0.0024039572835282,0.0595728786810265,-0.0227470524933411,-0.0619768359645548,0.0203430952098128,True,True,True,,9
depth 9,Random 30% #15,1028,-0.0014797507788162,0.0610654559886712,-0.0368260448844414,-0.0625452067674875,0.0353462941056252,True,True,True,,9
depth 9,Random 30% #16,1028,0.006823838043474,0.0518024382205089,-0.0291670527357094,-0.0449786001770348,0.0359908907791834,True,True,True,,9
depth 9,Random 30% #17,1028,0.0030261642698374,0.0602181179671786,-0.0148581663236221,-0.0571919536973412,0.0178843305934596,True,True,True,,9
depth 9,Random 30% #18,1028,0.008237689744539,0.0464982732600708,-0.0227670375690663,-0.0382605835155317,0.0310047273136054,True,True,True,,9
depth 9,Random 30% #19,1028,0.0066883064376393,0.0474595253709783,-0.0326353634590519,-0.040771218933339,0.0393236698966912,True,True,True,,9
depth 9,Random 30% #20,1028,-0.0099963316214233,0.0535598325667955,-0.0258061754609629,-0.0635561641882188,0.0158098438395395,True,True,True,,9
depth 9,Random 30% #21,1028,0.002277451699682,0.0528219071960584,-0.0423414058788298,-0.0505444554963763,0.0446188575785119,True,True,True,,9
depth 9,Random 30% #22,1028,0.0271739130434782,0.0530476381959674,-0.0174913051405936,-0.0258737251524892,0.0446652181840719,True,True,True,,9
depth 9,Random 30% #23,1028,0.0053719593676173,0.0739236899372862,-0.0191845842757442,-0.0685517305696689,0.0245565436433616,True,True,True,,9
depth 9,Random 30% #24,1028,0.0374355138753044,0.0632773258249898,-0.0220733742217917,-0.0258418119496854,0.0595088880970961,True,True,True,,9
depth 9,Random 30% #25,1028,0.0207335170659317,0.0621707934959076,-0.0030883654343762,-0.0414372764299759,0.0238218825003079,True,True,True,,9
depth 9,Random 30% #26,1028,0.000322640117994,0.0599882583243514,-0.0486724307919594,-0.0596656182063573,0.0489950709099535,True,True,True,,9
depth 9,Random 30% #27,1028,-0.0133699862551543,0.0579145181117216,-0.0315432308019193,-0.0712845043668759,0.018173244546765,True,True,True,,9
depth 9,Random 30% #28,1028,0.0048546691403834,0.0522385650486709,-0.011043187445679,-0.0473838959082875,0.0158978565860624,True,True,True,,9
depth 9,Random 30% #29,1028,0.0132264436461088,0.0497309863837086,-0.0372684211033257,-0.0365045427375997,0.0504948647494346,True,True,True,,9
depth 9,Random 30% #30,1028,0.0073191060456281,0.0547404409991434,-0.027985981679621,-0.0474213349535153,0.0353050877252491,True,True,True,,9
depth 9,Random 30% #31,1028,0.0186572318838355,0.0769361381072305,-0.0170444391484333,-0.058278906223395,0.0357016710322688,True,True,True,,9
depth 9,Random 30% #32,1028,0.0146773132638857,0.0639066442456579,-0.0270577345548241,-0.0492293309817722,0.0417350478187098,True,True,True,,9
depth 9,Random 30% #33,1028,0.0107989019115876,0.0564209815485065,-0.0196051465443338,-0.0456220796369189,0.0304040484559214,True,True,True,,9
depth 9,Random 30% #34,1028,0.0036708111308466,0.0537132424434805,-0.0133981664266215,-0.0500424313126338,0.0170689775574681,True,True,True,,9
depth 9,Random 30% #35,1028,-0.0021279853031231,0.0576639615130243,-0.0293136880004514,-0.0597919468161474,0.0271857026973283,True,True,True,,9
depth 9,Random 30% #36,1028,-0.0048226599270606,0.0516817789538067,-0.0249334372933666,-0.0565044388808673,0.020110777366306,True,True,True,,9
depth 9,Random 30% #37,1028,-0.0037446257685728,0.0470809652289006,-0.0077799008665635,-0.0508255909974734,0.0040352750979906,True,True,True,,9
depth 9,Random 30% #38,1028,0.0108722741433021,0.0570376056596394,-0.0088243735656037,-0.0461653315163372,0.0196966477089058,True,True,True,,9
depth 9,Random 30% #39,1028,0.0380230468256006,0.0515231156321666,-0.0237652405172901,-0.013500068806566,0.0617882873428908,True,True,True,,9
depth 9,Random 30% #40,1028,-0.0156995008383602,0.0599873314858516,-0.0422252867462958,-0.0756868323242119,0.0265257859079355,True,True,True,,9
depth 9,Random 30% #41,1028,0.0003191021554961,0.0483505599826303,-0.0390540000128263,-0.0480314578271341,0.0393731021683224,True,True,True,,9
depth 9,Random 30% #42,1028,0.0039796984507742,0.0444363783628871,-0.0109560543591716,-0.0404566799121129,0.0149357528099458,True,True,True,,9
