sweep,setting,subset_name,subset_value,pop_name,y_name,delta_y,explained_1,unexplained_1,explained_0,unexplained_0,n_1,n_0,error,n_features,seconds,explained_flip,unexplained_flip,any_flip
xgb_depth,depth 9,st,17,race_bw,pincp,-0.2526898601930849,-0.13339544455883612,-0.11817154558878862,-0.1480081068239425,-0.10355888332368224,2889,29991,,91,1.16,False,False,False
xgb_depth,depth 9,st,17,race_bw,hicov,-0.010611837064445684,-0.011756062507629395,0.0012569427490234375,-0.009885609149932861,-0.0006135106086730957,2889,29991,,91,1.27,False,True,True
xgb_depth,depth 9,st,17,immigrant,pincp,-0.15593137100749743,-0.08971706430708615,-0.06555556225780457,-0.05517174895120469,-0.10010087761368602,5317,31535,,92,1.21,False,False,False
xgb_depth,depth 9,st,17,immigrant,hicov,-0.10988308425168858,-0.04401665925979614,-0.06583398580551147,-0.017676889896392822,-0.0921737551689148,5317,31535,,92,1.36,False,False,False
xgb_depth,depth 9,st,18,sex_female,pincp,-0.27875708923041387,-0.018302495721442824,-0.2608445018179353,-0.0356246466988388,-0.2435223508405393,7777,10797,,92,0.72,False,False,False
xgb_depth,depth 9,st,18,sex_female,hicov,0.0213776825624451,-0.010420620441436768,0.03187763690948486,-0.0033930540084838867,0.024850070476531982,7777,10797,,92,0.74,False,False,False
xgb_depth,depth 9,st,18,race_bw,pincp,-0.2081506916689495,-0.08850341565266362,-0.12004547681990729,-0.13841966022623708,-0.07012923224633383,952,16842,,91,0.65,False,False,False
xgb_depth,depth 9,st,18,race_bw,hicov,-0.02568159433349404,-0.025317251682281494,0.0001971721649169922,-0.024633467197418213,-0.00048661231994628906,952,16842,,91,0.76,False,True,True
xgb_depth,depth 9,st,18,immigrant,pincp,-0.06084523232568806,-0.0023601923391467494,-0.05929566886749882,0.0034202457254597363,-0.0650761069321053,902,17672,,92,0.7,True,False,True
xgb_depth,depth 9,st,18,immigrant,hicov,-0.12342297535078728,-0.0473591685295105,-0.07543432712554932,-0.024524986743927002,-0.09826850891113281,902,17672,,92,0.71,False,False,False
xgb_depth,depth 9,st,19,sex_female,pincp,-0.2736595145704044,-0.0012646308838561993,-0.2718047359951452,-0.014434994960245362,-0.25863437191875605,4140,5444,,91,0.43,False,False,False
xgb_depth,depth 9,st,19,sex_female,hicov,0.016002371089743006,-0.004365861415863037,0.02047032117843628,0.0028170347213745117,0.01328742504119873,4140,5444,,91,0.43,True,False,True
xgb_depth,depth 9,st,19,race_bw,pincp,-0.24415269307218423,0.003854451397378611,-0.2475440814094476,-0.0743145798367717,-0.1693750501752973,111,9195,,90,0.38,True,False,True
xgb_depth,depth 9,st,19,race_bw,hicov,-0.03685316638008318,-0.004520297050476074,-0.032278597354888916,-0.037462711334228516,0.0006638169288635254,111,9195,,90,0.38,False,True,True
xgb_depth,depth 9,st,19,immigrant,pincp,-0.17885441342499675,-0.05390509246766406,-0.12613955788887132,-0.05829104262640605,-0.12175360773012933,337,9247,,91,0.43,False,False,False
xgb_depth,depth 9,st,19,immigrant,hicov,-0.09074592802413417,-0.0373612642288208,-0.052446603775024414,-0.0057792067527771,-0.08402866125106812,337,9247,,91,0.39,False,False,False
xgb_depth,depth 9,st,2,sex_female,pincp,-0.2467624061895748,0.01190575285618678,-0.2593652163936042,-0.05053024752917956,-0.19692921600823787,633,751,,78,0.17,True,False,True
xgb_depth,depth 9,st,2,sex_female,hicov,0.016433065549251835,-0.022652089595794678,0.03900754451751709,0.01946389675140381,-0.0031084418296813965,633,751,,78,0.16,True,True,True
xgb_depth,depth 9,st,2,immigrant,pincp,-0.4029133360731656,-0.2479070805703536,-0.15360529656203425,-0.09237872307699924,-0.3091336540553886,138,1246,,78,0.14,False,False,False
xgb_depth,depth 9,st,2,immigrant,hicov,-0.051969199990694825,-0.06586700677871704,0.013148248195648193,-0.04708439111709595,-0.0056343674659729,138,1246,,78,0.15,False,True,True
xgb_depth,depth 9,st,20,sex_female,pincp,-0.2804944645361651,0.0005358469679492828,-0.2807165856565046,-0.0007604129458016473,-0.27942032574275366,3580,4753,,92,0.38,True,False,True
xgb_depth,depth 9,st,20,sex_female,hicov,0.028491913957312542,-0.008334875106811523,0.03648197650909424,0.008671760559082031,0.019475340843200684,3580,4753,,92,0.43,True,False,True
xgb_depth,depth 9,st,20,race_bw,pincp,-0.17290278528006198,-0.12522014126499492,-0.04747276783617771,-0.11868532613231864,-0.054007582968853995,235,7590,,91,0.33,False,False,False
xgb_depth,depth 9,st,20,race_bw,hicov,-0.07053233537969883,-0.007201969623565674,-0.06331318616867065,-0.011866867542266846,-0.05864828824996948,235,7590,,91,0.39,False,False,False
xgb_depth,depth 9,st,20,immigrant,pincp,-0.16134057531916035,-0.11161917600242077,-0.05024705369107352,-0.07822427523033149,-0.0836419544631628,556,7777,,92,0.37,False,False,False
xgb_depth,depth 9,st,20,immigrant,hicov,-0.12007737258823514,-0.04218965768814087,-0.07808184623718262,-0.03646385669708252,-0.08380764722824097,556,7777,,92,0.42,False,False,False
xgb_depth,depth 9,st,21,sex_female,pincp,-0.27344839490346473,-0.008301072319651936,-0.26449312976392036,-0.026681578632645753,-0.24611262345092655,5168,6566,,92,0.51,False,False,False
xgb_depth,depth 9,st,21,sex_female,hicov,0.018908447118046068,-0.004799962043762207,0.023403942584991455,0.004702210426330566,0.013901770114898682,5168,6566,,92,0.59,True,False,True
xgb_depth,depth 9,st,21,race_bw,pincp,-0.26856783080580726,-0.1711536266966842,-0.09687812218654557,-0.14796425415328862,-0.12006749472994116,647,10738,,91,0.55,False,False,False
xgb_depth,depth 9,st,21,immigrant,pincp,-0.07145706307004751,-0.005423492984427014,-0.0661757650214021,0.023026733644012864,-0.09462599164984198,445,11289,,92,0.47,True,False,True
xgb_depth,depth 9,st,21,immigrant,hicov,-0.12914371253313106,-0.053324878215789795,-0.0760604739189148,-0.011369109153747559,-0.11801624298095703,445,11289,,92,0.54,False,False,False
xgb_depth,depth 9,st,22,sex_female,pincp,-0.3786737215261695,-0.04760120843143589,-0.3304132164934508,-0.10159196121881209,-0.2764224637060746,5065,5961,,92,0.46,False,False,False
xgb_depth,depth 9,st,22,sex_female,hicov,0.02384849994857985,-0.005274593830108643,0.0291597843170166,0.006362795829772949,0.01752239465713501,5065,5961,,92,0.52,True,False,True
xgb_depth,depth 9,st,22,race_bw,pincp,-0.3835029925119162,-0.18875293738656573,-0.19429291093732814,-0.1855248145575068,-0.19752103376638708,2477,8026,,91,0.42,False,False,False
xgb_depth,depth 9,st,22,race_bw,hicov,-0.029161130645144806,-0.03336232900619507,0.004370689392089844,-0.03381079435348511,0.004819154739379883,2477,8026,,91,0.52,False,False,False
xgb_depth,depth 9,st,22,immigrant,pincp,-0.12196761308323723,-0.04113076073857691,-0.08074156304315672,-0.009516378657192348,-0.11235594512454128,503,10523,,92,0.49,False,False,False
xgb_depth,depth 9,st,22,immigrant,hicov,-0.16816652116191944,-0.10116457939147949,-0.06682109832763672,-0.04990667104721069,-0.11807900667190552,503,10523,,92,0.5,False,False,False
xgb_depth,depth 9,st,23,sex_female,pincp,-0.19825235908339245,-0.009790844916716779,-0.1881113506744665,-0.0024027069796428435,-0.19549948861154043,1463,1847,,89,0.23,False,False,False
xgb_depth,depth 9,st,23,sex_female,hicov,0.02401966426130797,0.01752150058746338,0.006140232086181641,0.009823083877563477,0.013838648796081543,1463,1847,,89,0.25,False,False,False
